id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,cardType,relatedEventId,relatedPlayerId,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,isGoal,shirtNo,name,progressive,homeTeam,awayTeam
2374337401.0,190.0,25.0,12.0,2899.0,58.17,25.364,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,426916.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337403.0,191.0,25.0,13.0,2899.0,58.17,25.364,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'PassEndX', 'PassEndY', 'Length']","[91, 120, 29, 36, 37, 216, 218]",True,426916.0,64.47,44.540000000000006,,,,,,,,,,,,False,Vizela,Sporting
2374337405.0,297.0,25.0,14.0,296.0,33.81,26.792,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,109474.0,,,,,,,,,,,,47.0,Ricardo Esgaio,,Vizela,Sporting
2374337413.0,192.0,25.0,15.0,2899.0,64.78500000000001,44.336000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,421843.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337407.0,298.0,25.0,16.0,296.0,34.545,29.308000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,322774.0,,,,,,,,,,,,6.0,João Palhinha,,Vizela,Sporting
,,25.0,16.0,,34.545,29.308000000000003,,,Carry,,,,,322774.0,34.33500000000001,30.872,,,,,,,,,,6.0,João Palhinha,False,Vizela,Sporting
2374337417.0,299.0,25.0,17.0,296.0,34.33500000000001,30.872,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,322774.0,23.94,27.812,,,,,,,,,,6.0,João Palhinha,False,Vizela,Sporting
2374337425.0,300.0,25.0,18.0,296.0,23.625,27.812,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,9.03,33.728,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337431.0,301.0,25.0,20.0,296.0,9.03,33.728,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'Angle', 'Longball']","[91, 117, 124, 127, 36, 38, 215, 218]",True,23285.0,28.665000000000003,5.848,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
,,25.0,20.0,,28.665000000000003,5.848,,,Carry,,,,,109474.0,27.930000000000003,8.704,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337441.0,193.0,25.0,22.0,2899.0,74.55,60.248,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']",[55],False,426916.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337439.0,302.0,25.0,22.0,296.0,30.450000000000003,7.752000000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 54]",True,109474.0,,,,,,,,,,,,47.0,Ricardo Esgaio,,Vizela,Sporting
2374337447.0,303.0,25.0,24.0,296.0,27.930000000000003,8.704,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,109474.0,21.315,12.172,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
,,25.0,24.0,,21.315,12.172,,,Carry,,,,,395992.0,22.26,19.584000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337449.0,304.0,25.0,27.0,296.0,22.26,19.584000000000003,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 37, 215, 218]",True,395992.0,23.205000000000002,33.728,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337451.0,305.0,25.0,29.0,296.0,22.47,33.592,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,71268.0,20.580000000000002,22.848000000000003,,,,,,,,,,4.0,Sebastián Coates,False,Vizela,Sporting
,,25.0,29.0,,20.580000000000002,22.848000000000003,,,Carry,,,,,395992.0,19.635,24.888,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337457.0,306.0,25.0,30.0,296.0,19.635,24.888,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,4.41,37.06,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
,,25.0,30.0,,4.41,37.06,,,Carry,,,,,23285.0,4.83,45.764,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
2374337461.0,307.0,25.0,34.0,296.0,4.83,45.764,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,12.705,56.848,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
2374337465.0,308.0,25.0,36.0,296.0,13.125,57.800000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Zone', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,283978.0,23.31,62.220000000000006,,,,,,,,,,2.0,Matheus Reis,False,Vizela,Sporting
2374337471.0,309.0,25.0,37.0,296.0,23.415000000000003,62.220000000000006,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'LayOff', 'Length', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,20.685,57.800000000000004,,,,,,,,,,11.0,Nuno Santos,False,Vizela,Sporting
,,25.0,37.0,,20.685,57.800000000000004,,,Carry,,,,,283978.0,32.445,49.64,,,,,,,,,,2.0,Matheus Reis,True,Vizela,Sporting
2374337483.0,194.0,25.0,39.0,2899.0,79.17000000000002,11.696,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']",[55],False,36137.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337477.0,310.0,25.0,39.0,296.0,25.830000000000002,56.304,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['Defensive', 'Zone', 'OppositeRelatedEvent']","[91, 54]",True,283978.0,,,,,,,,,,,,2.0,Matheus Reis,,Vizela,Sporting
2374337491.0,195.0,25.0,40.0,2899.0,79.17000000000002,11.628000000000002,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['Offensive', 'Zone', 'OppositeRelatedEvent']",[55],False,342610.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337489.0,311.0,25.0,40.0,296.0,25.830000000000002,56.37200000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[91, 54]",True,283978.0,,,,,,,,,,,,2.0,Matheus Reis,,Vizela,Sporting
2374337495.0,312.0,25.0,41.0,296.0,32.445,49.64,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,283978.0,32.025,42.568000000000005,,,,,,,,,,2.0,Matheus Reis,False,Vizela,Sporting
,,25.0,41.0,,32.025,42.568000000000005,,,Carry,,,,,322774.0,32.13,39.57600000000001,,,,,,,,,,6.0,João Palhinha,False,Vizela,Sporting
2374337505.0,313.0,25.0,43.0,296.0,32.13,39.57600000000001,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'Longball']","[91, 119, 117, 124, 127, 36, 38, 216, 218]",True,322774.0,56.175000000000004,6.256,,,,,,,,,,6.0,João Palhinha,True,Vizela,Sporting
2374337507.0,314.0,25.0,48.0,296.0,55.33500000000001,7.208,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'PassEndY', 'OppositeRelatedEvent', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 120, 29, 36, 37, 216, 218]",True,109474.0,56.28,7.684000000000001,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337517.0,196.0,25.0,48.0,2899.0,48.510000000000005,61.2,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,124107.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337521.0,197.0,25.0,51.0,2899.0,61.425000000000004,50.660000000000004,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,421843.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337527.0,198.0,25.0,53.0,2899.0,61.425000000000004,50.184000000000005,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,421843.0,50.61000000000001,37.672000000000004,,,,,,,,,,,,False,Vizela,Sporting
2374337539.0,199.0,25.0,55.0,2899.0,53.23500000000001,37.468,25.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 36, 37, 216, 218]",True,36137.0,66.36,60.248,,,,,,,,,,,,False,Vizela,Sporting
2374337541.0,200.0,26.0,2.0,2899.0,66.36,62.35600000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OverRun', 'Offensive', 'Zone']","[91, 204]",True,124107.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337547.0,315.0,26.0,4.0,296.0,34.65,5.032000000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'OppositeRelatedEvent', 'PassEndY', 'Angle', 'Length', 'Longball', 'Zone', 'Offensive']","[91, 118, 120, 128, 36, 38, 216, 218]",True,109474.0,35.49,4.556,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337545.0,201.0,26.0,4.0,2899.0,69.19500000000001,63.17200000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 60]",True,124107.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337571.0,317.0,26.0,16.0,296.0,44.52,0.0,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'ThrowIn', 'Length', 'Angle', 'PassEndY']","[91, 212, 35, 37, 215]",True,109474.0,28.245,11.764000000000001,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337575.0,318.0,26.0,18.0,296.0,28.14,12.444,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,395992.0,10.5,31.348000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337581.0,319.0,26.0,21.0,296.0,10.5,31.348000000000003,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 117, 30, 36, 37, 215, 218]",True,23285.0,30.03,46.308,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
,,26.0,21.0,,30.03,46.308,,,Carry,,,,,283978.0,41.37,50.864000000000004,,,,,,,,,,2.0,Matheus Reis,True,Vizela,Sporting
2374337589.0,320.0,26.0,26.0,296.0,41.37,50.864000000000004,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 37, 216, 218]",True,283978.0,61.53,63.988,,,,,,,,,,2.0,Matheus Reis,False,Vizela,Sporting
,,26.0,26.0,,61.53,63.988,,,Carry,,,,,296364.0,64.47,63.988,,,,,,,,,,11.0,Nuno Santos,False,Vizela,Sporting
2374337597.0,321.0,26.0,27.0,296.0,64.47,63.988,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,296364.0,59.535000000000004,52.7,,,,,,,,,,11.0,Nuno Santos,False,Vizela,Sporting
,,26.0,27.0,,59.535000000000004,52.7,,,Carry,,,,,384888.0,60.795,54.196000000000005,,,,,,,,,,68.0,Daniel Bragança,False,Vizela,Sporting
2374337603.0,322.0,26.0,33.0,296.0,60.795,54.196000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 35, 37, 216, 218]",True,384888.0,54.285000000000004,55.21600000000001,,,,,,,,,,68.0,Daniel Bragança,False,Vizela,Sporting
,,26.0,33.0,,54.285000000000004,55.21600000000001,,,Carry,,,,,283978.0,56.7,46.71600000000001,,,,,,,,,,2.0,Matheus Reis,True,Vizela,Sporting
2374337609.0,323.0,26.0,36.0,296.0,56.7,46.71600000000001,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 38, 216, 218]",True,283978.0,48.300000000000004,35.496,,,,,,,,,,2.0,Matheus Reis,False,Vizela,Sporting
,,26.0,36.0,,48.300000000000004,35.496,,,Carry,,,,,71268.0,50.400000000000006,34.068000000000005,,,,,,,,,,4.0,Sebastián Coates,False,Vizela,Sporting
2374337617.0,324.0,26.0,38.0,296.0,50.400000000000006,34.068000000000005,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 36, 38, 216, 218]",True,71268.0,66.78,18.02,,,,,,,,,,4.0,Sebastián Coates,False,Vizela,Sporting
,,26.0,38.0,,66.78,18.02,,,Carry,,,,,94868.0,67.095,16.048000000000002,,,,,,,,,,17.0,Pablo Sarabia,False,Vizela,Sporting
2374337621.0,325.0,26.0,41.0,296.0,67.095,16.048000000000002,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'Zone', 'PassEndX']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,94868.0,82.425,5.644000000000001,,,,,,,,,,17.0,Pablo Sarabia,False,Vizela,Sporting
,,26.0,41.0,,82.425,5.644000000000001,,,Carry,,,,,109474.0,89.46000000000001,4.828,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337623.0,326.0,26.0,44.0,296.0,89.46000000000001,4.828,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Chipped', 'Cross', 'Zone', 'PassEndX', 'RightFoot']","[91, 137, 124, 126, 36, 37, 217, 218]",True,109474.0,91.245,8.16,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337631.0,203.0,26.0,45.0,2899.0,10.815000000000001,61.540000000000006,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,124107.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337651.0,328.0,26.0,59.0,296.0,92.715,0.0,26.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'ThrowIn']","[91, 212, 35, 37, 217]",True,109474.0,80.53500000000001,1.564,,,,,,,,,,47.0,Ricardo Esgaio,False,Vizela,Sporting
2374337657.0,329.0,27.0,1.0,296.0,80.64,1.564,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndY', 'PassEndX', 'Zone']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135563.0,92.715,2.924,,,,,,,,,,21.0,Paulinho,False,Vizela,Sporting
2374337659.0,330.0,27.0,3.0,296.0,92.82000000000001,2.9920000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,109474.0,,,,,,,,,,,,47.0,Ricardo Esgaio,,Vizela,Sporting
2374337665.0,205.0,27.0,5.0,2899.0,10.709999999999999,59.636,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,426916.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337675.0,206.0,27.0,6.0,2899.0,11.025,64.26,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Longball', 'Angle', 'Length', 'PassEndX', 'Zone']","[91, 118, 120, 128, 36, 38, 215, 218]",True,426916.0,26.46,62.83200000000001,,,,,,,,,,,,False,Vizela,Sporting
2374337669.0,331.0,27.0,7.0,296.0,83.05499999999999,6.596,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,135563.0,,,,,,,,,,,,21.0,Paulinho,,Vizela,Sporting
,,27.0,7.0,,83.05499999999999,6.596,,,Carry,,,,,135563.0,79.905,16.592,,,,,,,,,,21.0,Paulinho,False,Vizela,Sporting
2374337691.0,332.0,27.0,9.0,296.0,79.905,16.592,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Length', 'Angle']","[91, 119, 117, 30, 205, 36, 37, 217, 218]",True,135563.0,83.47500000000001,24.276000000000003,,,,,,,,,,21.0,Paulinho,False,Vizela,Sporting
2374337695.0,333.0,27.0,10.0,296.0,83.89500000000001,24.344,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,344378.0,90.72000000000001,21.488000000000003,,,,,,,,,,28.0,Pote,False,Vizela,Sporting
,,27.0,10.0,,90.72000000000001,21.488000000000003,,,Carry,,,,,94868.0,92.08500000000001,22.508000000000003,,,,,,,,,,17.0,Pablo Sarabia,False,Vizela,Sporting
2374337709.0,334.0,27.0,11.0,296.0,92.08500000000001,22.508000000000003,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'IntentionalAssist', 'Length', 'ShotAssist', 'Angle', 'RegularPlay', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 205, 40, 46, 52, 35, 37, 217, 218]",True,94868.0,90.3,24.956000000000003,,,,,,,,,,17.0,Pablo Sarabia,False,Vizela,Sporting
,,27.0,11.0,,90.3,24.956000000000003,,,Carry,,,,,344378.0,91.35000000000001,30.396000000000004,,,,,,,,,,28.0,Pote,False,Vizela,Sporting
2374337711.0,335.0,27.0,12.0,296.0,91.35000000000001,30.396000000000004,27.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['Assisted', 'BoxCentre', 'GoalMouthZ', 'GoalMouthY', 'Zone', 'RightFoot', 'LowLeft', 'RegularPlay', 'IntentionalAssist', 'RelatedEventId']","[91, 24, 9, 10, 1, 3, 12, 17, 19, 25]",True,344378.0,,,,334.0,94868.0,,,19.0,53.9,True,True,28.0,Pote,,Vizela,Sporting
2374337807.0,208.0,28.0,13.0,2899.0,52.605000000000004,33.932,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'PassEndX', 'PassEndY', 'Zone', 'Longball']","[91, 117, 127, 35, 38, 215, 218]",True,328509.0,22.155,17.544,,,,,,,,,,,,False,Vizela,Sporting
2374337811.0,209.0,28.0,19.0,2899.0,22.365000000000002,17.136,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Longball', 'Angle', 'PassEndY', 'PassEndX', 'Length', 'Chipped', 'Zone']","[91, 120, 124, 128, 36, 38, 216, 218]",True,425474.0,55.964999999999996,6.256,,,,,,,,,,,,True,Vizela,Sporting
2374337815.0,336.0,28.0,20.0,296.0,49.14,55.624,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['HeadPass', 'Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,283978.0,62.370000000000005,47.736000000000004,,,,,,,,,,2.0,Matheus Reis,True,Vizela,Sporting
2374337821.0,210.0,28.0,21.0,2899.0,42.839999999999996,17.204,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length', 'HeadPass']","[91, 118, 120, 29, 139, 36, 37, 216, 218]",True,36137.0,46.515,20.060000000000002,,,,,,,,,,,,False,Vizela,Sporting
2374337817.0,337.0,28.0,22.0,296.0,60.900000000000006,46.92,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'Head']","[91, 101, 56]",True,322774.0,,,,,,,,,,,,6.0,João Palhinha,,Vizela,Sporting
2374337831.0,211.0,28.0,26.0,2899.0,42.839999999999996,10.336,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,421844.0,38.535000000000004,4.148,,,,,,,,,,,,False,Vizela,Sporting
2374337833.0,212.0,28.0,28.0,2899.0,38.535000000000004,4.0120000000000005,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Chipped', 'PassEndY', 'Length', 'Angle']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,342610.0,66.99,6.392,,,,,,,,,,,,True,Vizela,Sporting
2374337837.0,213.0,28.0,29.0,2899.0,66.885,8.16,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'Angle', 'PassEndX']","[91, 119, 117, 30, 35, 38, 216, 218]",True,421845.0,63.42,6.188000000000001,,,,,,,,,,,,False,Vizela,Sporting
2374337843.0,214.0,28.0,31.0,2899.0,70.455,6.256,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive']","[91, 54]",True,421844.0,,,,,,,,,,,,,,,Vizela,Sporting
2374337841.0,338.0,28.0,31.0,296.0,34.545,61.744,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Challenge,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']",[55],False,384888.0,,,,,,,,,,,,68.0,Daniel Bragança,,Vizela,Sporting
2374337847.0,215.0,28.0,33.0,2899.0,84.94500000000001,2.3120000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'Length']","[91, 120, 29, 36, 37, 217, 218]",True,421844.0,95.23500000000001,6.188000000000001,,,,,,,,,,,,False,Vizela,Sporting
2374337845.0,339.0,28.0,34.0,296.0,10.920000000000002,62.35600000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,['Zone'],"[91, 101, 56]",True,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Vizela,Sporting
,,28.0,34.0,,10.920000000000002,62.35600000000001,,,Carry,,,,,71268.0,11.025,64.05600000000001,,,,,,,,,,4.0,Sebastián Coates,False,Vizela,Sporting
2374337849.0,340.0,28.0,35.0,296.0,11.025,64.05600000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,71268.0,,,,,,,,,,,,4.0,Sebastián Coates,,Vizela,Sporting
2374337855.0,341.0,28.0,36.0,296.0,11.655,65.212,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'PassEndY', 'Length', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,71268.0,20.685,64.26,,,,,,,,,,4.0,Sebastián Coates,False,Vizela,Sporting
2374337857.0,342.0,28.0,37.0,296.0,21.105000000000004,64.19200000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'Zone']","[91, 117, 30, 35, 38, 215, 218]",True,296364.0,18.165000000000003,59.024,,,,,,,,,,11.0,Nuno Santos,False,Vizela,Sporting
,,28.0,37.0,,18.165000000000003,59.024,,,Carry,,,,,384888.0,19.215,56.78,,,,,,,,,,68.0,Daniel Bragança,False,Vizela,Sporting
2374337867.0,343.0,28.0,40.0,296.0,19.215,56.78,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,384888.0,3.6750000000000003,35.02,,,,,,,,,,68.0,Daniel Bragança,False,Vizela,Sporting
,,28.0,40.0,,3.6750000000000003,35.02,,,Carry,,,,,23285.0,3.7800000000000002,31.144000000000002,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
2374337873.0,344.0,28.0,43.0,296.0,3.7800000000000002,31.144000000000002,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,23285.0,5.775,20.264000000000003,,,,,,,,,,1.0,Antonio Adán,False,Vizela,Sporting
,,28.0,43.0,,5.775,20.264000000000003,,,Carry,,,,,395992.0,6.195,18.360000000000003,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337875.0,345.0,28.0,45.0,296.0,6.195,18.360000000000003,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'Length', 'Angle', 'Zone', 'PassEndX', 'Chipped']","[91, 118, 120, 29, 124, 36, 38, 215, 218]",True,395992.0,7.14,16.728,,,,,,,,,,25.0,Gonçalo Inácio,False,Vizela,Sporting
2374337881.0,216.0,28.0,47.0,2899.0,95.23500000000001,51.68000000000001,28.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,421843.0,,,,,,,,,,,,,,,Vizela,Sporting
