id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,cardType,isGoal,shirtNo,name,progressive,homeTeam,awayTeam,xT
2443566921.0,2.0,0.0,0.0,2008.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443566911.0,3.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443635451.0,777.0,0.0,0.0,2008.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443635471.0,815.0,0.0,0.0,107.0,0.0,0.0,13.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443541879.0,1.0,0.0,0.0,2008.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'CaptainPlayerId', 'InvolvedPlayers', 'JerseyNumber']",[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443542667.0,1.0,0.0,0.0,107.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['TeamPlayerFormation', 'TeamFormation', 'CaptainPlayerId', 'PlayerPosition', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
2443566969.0,4.0,0.0,0.0,107.0,52.71000000000001,33.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,322246.0,28.035,45.967999999999996,,,,,,,,,,,,False,Chaves,Vitoria de Guimaraes,-0.005790659999999998
2443567019.0,5.0,0.0,3.0,107.0,28.77,46.988,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Angle', 'Zone', 'Length', 'Longball', 'Chipped']","[91, 120, 124, 128, 36, 38, 217, 218]",True,318502.0,79.275,35.496,,,,,,,,,,,,True,Chaves,Vitoria de Guimaraes,
2443567045.0,3.0,0.0,6.0,2008.0,26.669999999999998,35.7,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'Angle', 'PassEndX', 'PassEndY', 'Length']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,121484.0,34.125,46.376000000000005,,,,,,,,,,19.0,Steven Vitória,False,Chaves,Vitoria de Guimaraes,
2443567083.0,6.0,0.0,9.0,107.0,74.34,25.024,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Dispossessed,Successful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 70]",True,276037.0,,,,,,,,,,,,,,,Chaves,Vitoria de Guimaraes,
