id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2365419759.0,2.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365419787.0,2.0,0.0,0.0,251.0,0.0,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Start,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365420041.0,3.0,0.0,0.0,264.0,52.5,34.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'PassEndX', 'Zone', 'Angle', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,241843.0,33.495,42.636,,,,,,,,,,,,False,Maritimo,Santa Clara
2365598293.0,754.0,0.0,0.0,251.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365598399.0,766.0,0.0,0.0,264.0,0.0,0.0,6.0,"{'value': 14, 'displayName': 'PostGame'}",End,Successful,[],[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365327627.0,1.0,0.0,0.0,251.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'JerseyNumber', 'TeamFormation', 'PlayerPosition', 'TeamPlayerFormation', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365329291.0,1.0,0.0,0.0,264.0,0.0,0.0,0.0,"{'value': 16, 'displayName': 'PreMatch'}",FormationSet,Successful,"['CaptainPlayerId', 'TeamPlayerFormation', 'PlayerPosition', 'TeamFormation', 'JerseyNumber', 'InvolvedPlayers']",[],False,,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365420113.0,4.0,0.0,2.0,264.0,33.39,42.568000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,422003.0,30.135,62.83200000000001,,,,,,,,,,,,False,Maritimo,Santa Clara
2365420257.0,5.0,0.0,6.0,264.0,26.040000000000003,65.28,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,329366.0,56.7,65.07600000000001,,,,,,,,,,,,True,Maritimo,Santa Clara
2365420277.0,6.0,0.0,7.0,264.0,53.655,63.03600000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndY', 'Offensive', 'Angle', 'OppositeRelatedEvent', 'Length', 'PassEndX', 'Zone']","[91, 120, 29, 35, 38, 216, 218]",True,114188.0,53.13,60.724000000000004,,,,,,,,,,,,False,Maritimo,Santa Clara
2365420069.0,3.0,0.0,7.0,251.0,51.975,5.372000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 60]",True,271550.0,,,,,,,,,,,,2.0,Rafael Ramos,,Maritimo,Santa Clara
2365420241.0,4.0,0.0,8.0,251.0,40.425000000000004,6.256,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422199.0,66.15,5.032000000000001,,,,,,,,,,4.0,Kennedy Boateng,True,Maritimo,Santa Clara
,,0.0,8.0,,66.15,5.032000000000001,,,Carry,,,,,279531.0,60.480000000000004,8.364,,,,,,,,,,23.0,Crysan,False,Maritimo,Santa Clara
2365420255.0,5.0,0.0,10.0,251.0,60.480000000000004,8.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,279531.0,,,,,,,,,,,,23.0,Crysan,,Maritimo,Santa Clara
2365420289.0,6.0,0.0,11.0,251.0,60.480000000000004,8.364,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Length', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,279531.0,65.625,18.428,,,,,,,,,,23.0,Crysan,False,Maritimo,Santa Clara
2365420315.0,7.0,0.0,12.0,251.0,65.94,18.564,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 35, 37, 216, 218]",True,279478.0,59.010000000000005,27.608000000000004,,,,,,,,,,10.0,Lincoln,False,Maritimo,Santa Clara
,,0.0,12.0,,59.010000000000005,27.608000000000004,,,Carry,,,,,380616.0,54.6,28.492,,,,,,,,,,21.0,Nené,False,Maritimo,Santa Clara
2365420517.0,9.0,0.0,17.0,251.0,54.6,28.492,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Chipped', 'Longball', 'Length', 'Angle', 'Zone', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,380616.0,94.185,15.64,,,,,,,,,,21.0,Nené,True,Maritimo,Santa Clara
,,0.0,17.0,,94.185,15.64,,,Carry,,,,,351562.0,97.54500000000002,15.844000000000001,,,,,,,,,,77.0,Rui Costa,False,Maritimo,Santa Clara
2365420623.0,10.0,0.0,21.0,251.0,97.54500000000002,15.844000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'RegularPlay', 'PassEndY', 'Zone', 'ShotAssist', 'StandingSave', 'IntentionalAssist', 'Length', 'IntentionalGoalAssist', 'KeyPass']","[91, 92, 100, 119, 117, 30, 123, 205, 40, 46, 52, 35, 37, 217, 218]",True,351562.0,93.45,23.46,,,,,,,,,,77.0,Rui Costa,False,Maritimo,Santa Clara
2365420627.0,11.0,0.0,23.0,251.0,93.34500000000001,23.664,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Goal,Successful,"['StandingSave', 'GoalMouthY', 'Zone', 'LowLeft', 'Assisted', 'RelatedEventId', 'IntentionalAssist', 'RightFoot', 'GoalMouthZ', 'BoxRight', 'RegularPlay']","[91, 24, 9, 10, 1, 3, 12, 17, 19, 25]",True,279531.0,,,10.0,351562.0,10.1,52.1,True,True,,,,23.0,Crysan,,Maritimo,Santa Clara
2365422715.0,7.0,1.0,18.0,264.0,52.395,33.932,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'PassEndX', 'StandingSave', 'Angle']","[91, 117, 30, 35, 37, 215, 218]",True,241843.0,33.495,44.132000000000005,,,,,,,,,,,,False,Maritimo,Santa Clara
2365422721.0,8.0,1.0,22.0,264.0,65.73,63.784000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Foul', 'Offensive']","[91, 63]",True,121726.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365422653.0,12.0,1.0,22.0,251.0,39.27,4.216,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'StandingSave', 'Foul', 'Zone']",[64],False,422199.0,,,,,,,,,,,,4.0,Kennedy Boateng,,Maritimo,Santa Clara
2365422857.0,9.0,1.0,25.0,264.0,67.515,65.212,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'Length', 'FreekickTaken', 'Zone', 'PassEndX', 'Angle']","[91, 117, 30, 132, 35, 216, 218]",True,121726.0,49.245,65.212,,,,,,,,,,,,False,Maritimo,Santa Clara
2365422953.0,10.0,1.0,27.0,264.0,56.385000000000005,64.464,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndX', 'Length', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 35, 38, 216, 218]",True,329366.0,53.865,54.808,,,,,,,,,,,,False,Maritimo,Santa Clara
2365422989.0,11.0,1.0,29.0,264.0,50.714999999999996,48.07600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Zone', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,422003.0,44.730000000000004,18.632,,,,,,,,,,,,False,Maritimo,Santa Clara
2365423115.0,12.0,1.0,34.0,264.0,44.31,17.408,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'StandingSave', 'Length', 'Zone']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,422005.0,70.455,5.168,,,,,,,,,,,,True,Maritimo,Santa Clara
2365423219.0,13.0,1.0,40.0,264.0,82.11,17.34,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'ShotAssist', 'IntentionalAssist', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave', 'Length', 'KeyPass']","[91, 119, 117, 30, 123, 205, 40, 46, 35, 37, 217, 218]",True,357533.0,81.69,35.904,,,,,,,,,,,,False,Maritimo,Santa Clara
2365423221.0,14.0,1.0,42.0,264.0,84.42000000000002,32.708000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",SavedShot,Successful,"['Blocked', 'IntentionalAssist', 'GoalMouthZ', 'RelatedEventId', 'BlockedY', 'Zone', 'GoalMouthY', 'OutOfBoxCentre', 'RegularPlay', 'BlockedX', 'RightFoot', 'LowCentre', 'StandingSave', 'Assisted', 'OppositeRelatedEvent']","[91, 10, 2, 3, 11, 12]",True,241843.0,,,13.0,357533.0,19.0,48.8,,True,83.2,48.2,,,,,Maritimo,Santa Clara
2365423225.0,13.0,1.0,42.0,251.0,16.485,36.516000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Save,Successful,"['OutfielderBlock', 'OppositeRelatedEvent', 'Zone', 'StandingSave']","[91, 58]",True,422199.0,,,,,,,,,,,,4.0,Kennedy Boateng,,Maritimo,Santa Clara
2365423453.0,14.0,1.0,46.0,251.0,13.334999999999999,63.376000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'PassEndX', 'Length', 'Zone', 'PassEndY', 'Longball', 'Angle']","[91, 118, 120, 128, 36, 37, 215, 218]",True,279531.0,24.78,68.0,,,,,,,,,,23.0,Crysan,False,Maritimo,Santa Clara
2365423601.0,16.0,1.0,50.0,264.0,85.575,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Longball', 'Zone', 'ThrowIn', 'Angle', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 216]",True,101952.0,63.525000000000006,6.256,,,,,,,,,,,,False,Maritimo,Santa Clara
2365423731.0,17.0,1.0,53.0,264.0,64.78500000000001,6.188000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,422005.0,51.135000000000005,26.180000000000003,,,,,,,,,,,,False,Maritimo,Santa Clara
2365423907.0,18.0,1.0,56.0,264.0,46.2,30.736000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'Longball', 'PassEndX', 'Zone', 'Length', 'StandingSave']","[91, 119, 117, 127, 36, 37, 216, 218]",True,345713.0,56.385000000000005,62.83200000000001,,,,,,,,,,,,False,Maritimo,Santa Clara
2365423995.0,19.0,2.0,0.0,264.0,57.12,64.05600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'Zone', 'PassEndY', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,329366.0,66.57000000000001,63.444,,,,,,,,,,,,False,Maritimo,Santa Clara
2365424005.0,20.0,2.0,1.0,264.0,67.2,57.664,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,114188.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365424101.0,16.0,2.0,2.0,251.0,29.61,7.752000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Offensive', 'PassEndY', 'Angle', 'StandingSave', 'OppositeRelatedEvent', 'PassEndX', 'Longball', 'Length', 'Zone']","[91, 118, 120, 128, 36, 37, 215, 218]",True,271550.0,30.345,8.432,,,,,,,,,,2.0,Rafael Ramos,False,Maritimo,Santa Clara
2366523031.0,770.0,2.0,2.0,264.0,68.775,57.05200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'StandingSave', 'Defensive', 'OppositeRelatedEvent']","[91, 60]",True,114188.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365424115.0,17.0,2.0,12.0,251.0,7.14,46.51200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Maritimo,Santa Clara
2365424773.0,18.0,2.0,22.0,251.0,15.33,30.94,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle', 'Longball']","[91, 119, 117, 127, 205, 36, 38, 217, 218]",True,361916.0,72.97500000000001,12.784,,,,,,,,,,99.0,Marco Pereira,True,Maritimo,Santa Clara
,,2.0,22.0,,72.97500000000001,12.784,,,Carry,,,,,271550.0,74.44500000000001,14.416,,,,,,,,,,2.0,Rafael Ramos,False,Maritimo,Santa Clara
2365424785.0,19.0,2.0,26.0,251.0,74.44500000000001,14.416,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Offensive', 'OppositeRelatedEvent', 'Zone']","[197, 199]",False,271550.0,,,,,,,,,,,,2.0,Rafael Ramos,,Maritimo,Santa Clara
2365424757.0,21.0,2.0,26.0,264.0,30.555000000000003,53.584,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Zone']","[198, 200]",False,329366.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365424815.0,20.0,2.0,26.0,251.0,71.08500000000001,14.212,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'PassEndX', 'Length', 'HeadPass', 'Zone', 'Longball']","[91, 120, 139, 128, 36, 37, 217, 218]",True,271550.0,105.0,20.468000000000004,,,,,,,,,,2.0,Rafael Ramos,True,Maritimo,Santa Clara
2365425507.0,23.0,2.0,42.0,264.0,5.670000000000001,35.224000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'GoalKick', 'Angle', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 36, 38, 215, 218]",True,74433.0,20.580000000000002,16.388,,,,,,,,,,,,False,Maritimo,Santa Clara
2365425613.0,24.0,2.0,50.0,264.0,24.990000000000002,16.32,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'StandingSave', 'Length', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,422005.0,20.790000000000003,46.580000000000005,,,,,,,,,,,,False,Maritimo,Santa Clara
2365425723.0,25.0,2.0,54.0,264.0,24.990000000000002,48.008,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'Angle', 'StandingSave', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,345713.0,24.044999999999998,19.788000000000004,,,,,,,,,,,,False,Maritimo,Santa Clara
2365425877.0,26.0,2.0,58.0,264.0,29.400000000000002,23.323999999999998,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Longball', 'StandingSave', 'Chipped', 'Length']","[91, 120, 124, 128, 36, 37, 217, 218]",True,422005.0,92.715,30.736000000000004,,,,,,,,,,,,True,Maritimo,Santa Clara
2365425889.0,22.0,3.0,2.0,251.0,13.334999999999999,40.528000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",KeeperPickup,Successful,['StandingSave'],[93],False,361916.0,,,,,,,,,,,,99.0,Marco Pereira,,Maritimo,Santa Clara
2365426159.0,23.0,3.0,4.0,251.0,13.545000000000002,39.1,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Zone', 'KeeperThrow', 'Longball', 'PassEndX', 'Angle', 'StandingSave']","[91, 36, 38, 216, 218]",True,361916.0,42.42,23.868000000000002,,,,,,,,,,99.0,Marco Pereira,False,Maritimo,Santa Clara
2365426185.0,24.0,3.0,9.0,251.0,42.42,23.868000000000002,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'StandingSave', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,380616.0,36.435,5.576,,,,,,,,,,21.0,Nené,False,Maritimo,Santa Clara
2365426259.0,25.0,3.0,11.0,251.0,36.435,5.576,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'StandingSave', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,271550.0,59.64,3.4000000000000004,,,,,,,,,,2.0,Rafael Ramos,True,Maritimo,Santa Clara
2365426315.0,26.0,3.0,13.0,251.0,60.27,3.604,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OverRun', 'Zone', 'Offensive', 'StandingSave']","[91, 204]",True,279531.0,,,,,,,,,,,,23.0,Crysan,,Maritimo,Santa Clara
2365426397.0,27.0,3.0,15.0,264.0,37.695,61.744,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Clearance,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'Angle', 'StandingSave']","[91, 94, 95, 216]",True,345713.0,61.425000000000004,68.0,,,,,,,,,,,,,Maritimo,Santa Clara
2365426819.0,28.0,3.0,24.0,251.0,56.175000000000004,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'Longball', 'PassEndX', 'Zone', 'Length', 'ThrowIn']","[91, 212, 35, 37, 216]",True,271550.0,44.52,27.404,,,,,,,,,,2.0,Rafael Ramos,False,Maritimo,Santa Clara
,,3.0,24.0,,44.52,27.404,,,Carry,,,,,409279.0,49.035000000000004,32.300000000000004,,,,,,,,,,25.0,Hidemasa Morita,False,Maritimo,Santa Clara
2365426925.0,29.0,3.0,29.0,251.0,49.035000000000004,32.300000000000004,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Longball', 'Zone', 'StandingSave', 'PassEndY']","[91, 119, 117, 127, 36, 37, 216, 218]",True,409279.0,66.465,60.588,,,,,,,,,,25.0,Hidemasa Morita,False,Maritimo,Santa Clara
2365427013.0,30.0,3.0,31.0,251.0,66.465,60.588,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,130450.0,57.225,46.172000000000004,,,,,,,,,,6.0,Mansur,False,Maritimo,Santa Clara
,,3.0,31.0,,57.225,46.172000000000004,,,Carry,,,,,409279.0,55.44,41.208000000000006,,,,,,,,,,25.0,Hidemasa Morita,False,Maritimo,Santa Clara
2365427143.0,31.0,3.0,34.0,251.0,55.44,41.208000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Chipped', 'Longball', 'PassEndX', 'Zone', 'Angle', 'StandingSave', 'PassEndY', 'Length']","[91, 120, 124, 128, 36, 38, 217, 218]",True,409279.0,70.875,6.800000000000001,,,,,,,,,,25.0,Hidemasa Morita,False,Maritimo,Santa Clara
2365427173.0,29.0,3.0,36.0,264.0,24.255000000000003,64.668,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['StandingSave', 'Zone']","[91, 101, 56]",True,114188.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365427719.0,33.0,3.0,48.0,251.0,73.08,0.0,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['ThrowIn', 'PassEndX', 'Zone', 'Length', 'PassEndY', 'Longball', 'Angle']","[91, 212, 35, 37, 216]",True,271550.0,51.765,2.72,,,,,,,,,,2.0,Rafael Ramos,False,Maritimo,Santa Clara
2365427881.0,34.0,3.0,51.0,251.0,51.55500000000001,2.788,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,422199.0,36.54,29.648000000000003,,,,,,,,,,4.0,Kennedy Boateng,False,Maritimo,Santa Clara
,,3.0,51.0,,36.54,29.648000000000003,,,Carry,,,,,318502.0,36.435,26.452,,,,,,,,,,3.0,Mikel Villanueva,False,Maritimo,Santa Clara
2365427971.0,35.0,3.0,55.0,251.0,36.435,26.452,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'StandingSave', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,318502.0,35.07,8.704,,,,,,,,,,3.0,Mikel Villanueva,False,Maritimo,Santa Clara
2365428127.0,36.0,3.0,58.0,251.0,35.28,9.520000000000001,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'PassEndX', 'StandingSave', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,422199.0,11.55,26.248,,,,,,,,,,4.0,Kennedy Boateng,False,Maritimo,Santa Clara
2365428187.0,37.0,4.0,1.0,251.0,11.13,26.180000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndY', 'Length', 'Zone', 'PassEndX', 'Longball']","[91, 120, 128, 36, 38, 216, 218]",True,361916.0,61.53,16.524,,,,,,,,,,99.0,Marco Pereira,True,Maritimo,Santa Clara
2365428301.0,31.0,4.0,5.0,264.0,36.54,52.97200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'PassEndY', 'Angle', 'Longball', 'Zone', 'Length', 'HeadPass', 'StandingSave']","[91, 120, 139, 128, 36, 38, 216, 218]",True,329366.0,67.515,44.540000000000006,,,,,,,,,,,,True,Maritimo,Santa Clara
2365428343.0,38.0,4.0,8.0,251.0,43.050000000000004,24.344,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,409279.0,,,,,,,,,,,,25.0,Hidemasa Morita,,Maritimo,Santa Clara
2365428515.0,32.0,4.0,10.0,264.0,60.27,45.83200000000001,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Foul', 'Zone', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,422003.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365428523.0,39.0,4.0,10.0,251.0,44.730000000000004,22.168000000000003,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Defensive', 'OppositeRelatedEvent', 'Foul', 'StandingSave', 'Zone']",[64],False,409279.0,,,,,,,,,,,,25.0,Hidemasa Morita,,Maritimo,Santa Clara
2365428721.0,33.0,4.0,15.0,264.0,42.0,47.804,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'FreekickTaken']","[91, 117, 30, 132, 35, 38, 216, 218]",True,345713.0,41.580000000000005,25.228,,,,,,,,,,,,False,Maritimo,Santa Clara
2365428781.0,34.0,4.0,17.0,264.0,41.580000000000005,25.228,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave']","[91, 119, 117, 30, 36, 38, 216, 218]",True,422005.0,59.325,4.216,,,,,,,,,,,,False,Maritimo,Santa Clara
2365428823.0,35.0,4.0,20.0,264.0,59.43000000000001,4.828,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Zone', 'Length', 'Angle', 'PassEndY']","[91, 117, 30, 35, 37, 216, 218]",True,101952.0,43.995,27.268000000000004,,,,,,,,,,,,False,Maritimo,Santa Clara
2365429005.0,36.0,4.0,23.0,264.0,44.31,28.016000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle']","[91, 117, 30, 35, 37, 216, 218]",True,422005.0,43.155,41.956,,,,,,,,,,,,False,Maritimo,Santa Clara
2365429105.0,37.0,4.0,27.0,264.0,49.035000000000004,50.048,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Chipped', 'PassEndX', 'StandingSave', 'PassEndY', 'Angle', 'Length']","[91, 119, 117, 30, 124, 36, 37, 216, 218]",True,345713.0,69.405,54.604,,,,,,,,,,,,True,Maritimo,Santa Clara
2365429123.0,38.0,4.0,28.0,264.0,68.985,53.516000000000005,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['Zone', 'StandingSave']","[91, 69]",True,114188.0,,,,,,,,,,,,,,,Maritimo,Santa Clara
2365429085.0,40.0,4.0,29.0,251.0,37.065,13.464000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,271550.0,,,,,,,,,,,,2.0,Rafael Ramos,,Maritimo,Santa Clara
2365429129.0,41.0,4.0,29.0,251.0,37.065,13.464000000000002,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,271550.0,47.565,14.892,,,,,,,,,,2.0,Rafael Ramos,False,Maritimo,Santa Clara
2365429209.0,42.0,4.0,30.0,251.0,47.565,14.892,4.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY', 'StandingSave']","[91, 117, 30, 35, 37, 216, 218]",True,279531.0,39.480000000000004,23.936000000000003,,,,,,,,,,23.0,Crysan,False,Maritimo,Santa Clara
