id,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,relatedEventId,relatedPlayerId,goalMouthZ,goalMouthY,isGoal,isShot,blockedX,blockedY,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2373746039.0,16.0,0.0,51.0,122.0,54.18000000000001,22.508000000000003,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndX', 'Length', 'Chipped', 'PassEndY', 'Zone', 'Longball']","[91, 120, 124, 128, 36, 37, 217, 218]",True,333946.0,76.54500000000002,64.87200000000001,,,,,,,,,,,,True,Boavista,Gil Vicente
2373746097.0,7.0,0.0,54.0,290.0,30.03,9.792000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'Angle', 'HeadPass', 'PassEndY']","[91, 117, 30, 139, 36, 37, 216, 218]",True,244655.0,36.435,16.796,,,,,,,,,,77.0,Murilo Souza,False,Boavista,Gil Vicente
2373746107.0,8.0,0.0,55.0,290.0,37.065,16.932,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,402797.0,,,,,,,,,,,,10.0,Kanya Fujimoto,,Boavista,Gil Vicente
,,0.0,55.0,,37.065,16.932,,,Carry,,,,,402797.0,38.745,17.136,,,,,,,,,,10.0,Kanya Fujimoto,False,Boavista,Gil Vicente
2373746177.0,9.0,0.0,57.0,290.0,38.745,17.136,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Zone', 'Angle', 'Length']","[91, 117, 30, 35, 37, 215, 218]",True,402797.0,30.135,19.176000000000002,,,,,,,,,,10.0,Kanya Fujimoto,False,Boavista,Gil Vicente
2373746227.0,10.0,1.0,0.0,290.0,30.135,19.176000000000002,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'PassEndY', 'Angle']","[91, 117, 30, 36, 38, 215, 218]",True,331609.0,30.345,5.032000000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373746239.0,11.0,1.0,1.0,290.0,30.345,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,404281.0,46.30500000000001,4.760000000000001,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373746261.0,12.0,1.0,2.0,290.0,46.30500000000001,4.760000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'PassEndY', 'Zone', 'PassEndX', 'Length']","[91, 118, 120, 29, 37, 216, 218]",True,244655.0,46.30500000000001,10.812000000000001,,,,,,,,,,77.0,Murilo Souza,False,Boavista,Gil Vicente
2373746295.0,17.0,1.0,3.0,122.0,64.365,59.84,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,423077.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373746311.0,18.0,1.0,4.0,122.0,63.315,59.29600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Angle', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,423077.0,46.935,64.60000000000001,,,,,,,,,,,,False,Boavista,Gil Vicente
2373746385.0,19.0,1.0,5.0,122.0,43.785000000000004,64.736,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'PassEndY', 'Zone', 'Length']","[91, 117, 30, 35, 38, 215, 218]",True,400992.0,19.11,48.620000000000005,,,,,,,,,,,,False,Boavista,Gil Vicente
2373746565.0,21.0,1.0,16.0,122.0,24.675,48.348,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'PassEndX', 'Longball', 'Angle', 'Length', 'Zone']","[91, 120, 128, 36, 38, 216, 218]",True,35211.0,66.25500000000001,39.916000000000004,,,,,,,,,,,,True,Boavista,Gil Vicente
2373746587.0,13.0,1.0,18.0,290.0,39.69,25.636000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'HeadPass', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 120, 29, 139, 36, 38, 216, 218]",True,334129.0,57.435,25.228,,,,,,,,,,3.0,Lucas Cunha,True,Boavista,Gil Vicente
2373746687.0,22.0,1.0,20.0,122.0,49.035000000000004,39.168000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'PassEndX', 'Longball', 'Zone', 'PassEndY', 'Angle']","[91, 120, 128, 36, 37, 217, 218]",True,318429.0,83.58,55.828,,,,,,,,,,,,True,Boavista,Gil Vicente
2373746693.0,14.0,1.0,22.0,290.0,19.425,8.704,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,404281.0,,,,,,,,,,,,2.0,Zé Carlos,,Boavista,Gil Vicente
2373746755.0,15.0,1.0,23.0,290.0,19.740000000000002,8.5,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Longball', 'Zone', 'PassEndY']","[91, 117, 127, 36, 38, 215, 218]",True,404281.0,34.65,6.664000000000001,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373746817.0,16.0,1.0,25.0,290.0,34.65,6.664000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Zone', 'PassEndY', 'PassEndX', 'Angle', 'HeadPass']","[91, 117, 30, 139, 35, 38, 215, 218]",True,331609.0,26.46,6.392,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373746871.0,17.0,1.0,27.0,290.0,26.46,6.392,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Longball', 'PassEndY', 'Length', 'Chipped', 'PassEndX', 'Angle']","[91, 120, 124, 128, 36, 38, 216, 218]",True,404281.0,59.22,0.0,,,,,,,,,,2.0,Zé Carlos,True,Boavista,Gil Vicente
2373747079.0,24.0,1.0,34.0,122.0,58.589999999999996,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'ThrowIn', 'Length']","[91, 212, 36, 38, 216]",True,400992.0,68.985,53.924,,,,,,,,,,,,True,Boavista,Gil Vicente
2373829553.0,412.0,1.0,35.0,122.0,68.775,55.148,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndY', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 35, 37, 216, 218]",True,404198.0,61.214999999999996,65.008,,,,,,,,,,,,False,Boavista,Gil Vicente
2373809455.0,408.0,1.0,38.0,122.0,62.79,65.348,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['OppositeRelatedEvent', 'Offensive', 'Zone']","[91, 53]",True,400992.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373809253.0,504.0,1.0,38.0,290.0,42.21000000000001,2.652,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Unsuccessful,"['OppositeRelatedEvent', 'Defensive', 'Zone']","[91, 142]",True,244655.0,,,,,,,,,,,,77.0,Murilo Souza,,Boavista,Gil Vicente
2373747127.0,25.0,1.0,39.0,122.0,60.795,65.62,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,['Zone'],[91],True,400992.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373747181.0,19.0,1.0,40.0,290.0,42.839999999999996,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,244655.0,,,,,,,,,,,,77.0,Murilo Souza,,Boavista,Gil Vicente
2373747229.0,20.0,1.0,41.0,290.0,42.839999999999996,5.032000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,244655.0,41.685,21.896000000000004,,,,,,,,,,77.0,Murilo Souza,False,Boavista,Gil Vicente
,,1.0,41.0,,41.685,21.896000000000004,,,Carry,,,,,322643.0,40.53,24.82,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373747247.0,21.0,1.0,42.0,290.0,40.53,24.82,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Length', 'Angle', 'PassEndY', 'Zone']","[91, 118, 120, 29, 36, 37, 216, 218]",True,322643.0,51.55500000000001,27.336000000000006,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373747221.0,26.0,1.0,43.0,122.0,53.445,36.04,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,333946.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373747289.0,27.0,1.0,44.0,122.0,53.445,37.400000000000006,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndX', 'Angle', 'PassEndY']","[91, 119, 117, 30, 36, 37, 216, 218]",True,333946.0,58.800000000000004,42.5,,,,,,,,,,,,False,Boavista,Gil Vicente
2373747397.0,28.0,1.0,45.0,122.0,56.28,41.82,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Longball', 'PassEndY', 'Chipped', 'Angle', 'Length', 'Zone']","[91, 120, 124, 128, 36, 38, 216, 218]",True,318429.0,58.17,0.0,,,,,,,,,,,,False,Boavista,Gil Vicente
2374515945.0,990.0,1.0,48.0,290.0,0.0,0.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",ShieldBallOpp,Successful,['Zone'],[],False,322733.0,,,,,,,,,,,,31.0,João Talocha,,Boavista,Gil Vicente
2373747461.0,23.0,1.0,50.0,290.0,45.15,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle', 'ThrowIn']","[91, 212, 36, 38, 216]",True,322733.0,51.135000000000005,54.53600000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
2373747477.0,24.0,1.0,53.0,290.0,51.345,54.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'PassEndX', 'Angle', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322643.0,60.58500000000001,64.87200000000001,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
,,1.0,53.0,,60.58500000000001,64.87200000000001,,,Carry,,,,,381594.0,63.315,63.648,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373747587.0,25.0,1.0,54.0,290.0,63.315,63.648,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,381594.0,69.51,48.348,,,,,,,,,,29.0,Samuel Lino,True,Boavista,Gil Vicente
,,1.0,54.0,,69.51,48.348,,,Carry,,,,,369398.0,73.605,54.944,,,,,,,,,,9.0,Fran Navarro,False,Boavista,Gil Vicente
2373747615.0,26.0,1.0,59.0,290.0,73.605,54.944,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Angle', 'Length', 'PassEndX']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,369398.0,73.5,65.824,,,,,,,,,,9.0,Fran Navarro,False,Boavista,Gil Vicente
2373747647.0,27.0,2.0,0.0,290.0,73.5,65.824,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Angle', 'PassEndX', 'Zone', 'Length']","[91, 119, 117, 30, 35, 38, 216, 218]",True,381594.0,56.80500000000001,59.43200000000001,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373747761.0,28.0,2.0,2.0,290.0,56.07,59.704,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Length', 'Zone', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,322733.0,50.295,50.048,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
,,2.0,2.0,,50.295,50.048,,,Carry,,,,,331609.0,54.495,51.408,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373747767.0,29.0,2.0,5.0,290.0,54.495,51.408,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['OppositeRelatedEvent', 'Zone', 'Offensive', 'Foul']","[91, 63]",True,331609.0,,,,,,,,,,,,21.0,Vitor Carvalho,,Boavista,Gil Vicente
2373747747.0,30.0,2.0,5.0,122.0,50.505,16.592,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['Foul', 'OppositeRelatedEvent', 'Zone', 'Defensive']",[64],False,404198.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373747969.0,30.0,2.0,13.0,290.0,51.135000000000005,45.967999999999996,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Angle', 'PassEndY', 'FreekickTaken', 'Zone', 'Longball']","[91, 119, 117, 127, 132, 36, 38, 216, 218]",True,331609.0,62.685,6.324000000000001,,,,,,,,,,21.0,Vitor Carvalho,False,Boavista,Gil Vicente
2373748003.0,31.0,2.0,15.0,290.0,63.63,5.44,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Angle', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,404281.0,48.510000000000005,21.284000000000002,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
2373748085.0,32.0,2.0,17.0,290.0,49.14,21.828000000000003,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,334129.0,64.89,41.412,,,,,,,,,,3.0,Lucas Cunha,True,Boavista,Gil Vicente
2373748149.0,33.0,2.0,20.0,290.0,64.68,42.364000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'PassEndX', 'Angle', 'Length', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,322643.0,68.985,64.396,,,,,,,,,,8.0,Pedrinho,False,Boavista,Gil Vicente
2373748209.0,34.0,2.0,22.0,290.0,69.09,64.396,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Length', 'Zone', 'PassEndX', 'PassEndY']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,322733.0,83.58,59.84,,,,,,,,,,31.0,João Talocha,True,Boavista,Gil Vicente
2373748255.0,35.0,2.0,23.0,290.0,83.58,59.84,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Zone', 'Length', 'PassEndY', 'Angle']","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,381594.0,75.705,61.132000000000005,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373748263.0,36.0,2.0,24.0,290.0,75.705,61.132000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,322733.0,,,,,,,,,,,,31.0,João Talocha,,Boavista,Gil Vicente
2373748243.0,31.0,2.0,25.0,122.0,28.665000000000003,4.556,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,400993.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373748389.0,32.0,2.0,29.0,122.0,38.22,11.356,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndX', 'PassEndY']","[91, 117, 30, 35, 37, 215, 218]",True,400993.0,32.97,18.768,,,,,,,,,,,,False,Boavista,Gil Vicente
2373748445.0,33.0,2.0,31.0,122.0,34.230000000000004,16.32,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'PassEndX', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,318429.0,28.665000000000003,12.648000000000001,,,,,,,,,,,,False,Boavista,Gil Vicente
2373748465.0,34.0,2.0,35.0,122.0,28.665000000000003,12.648000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'Angle', 'PassEndY', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,333946.0,21.105000000000004,33.524,,,,,,,,,,,,False,Boavista,Gil Vicente
2373748567.0,35.0,2.0,36.0,122.0,21.105000000000004,33.524,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 215, 218]",True,405113.0,25.200000000000003,52.36000000000001,,,,,,,,,,,,False,Boavista,Gil Vicente
2373748647.0,36.0,2.0,40.0,122.0,28.875,53.516000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndX', 'Angle', 'Length', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,423077.0,46.515,52.768,,,,,,,,,,,,False,Boavista,Gil Vicente
2373748653.0,37.0,2.0,43.0,122.0,50.08500000000001,55.148,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,['Zone'],"[91, 69]",True,93307.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373748787.0,37.0,2.0,47.0,290.0,45.15,0.0,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'ThrowIn', 'Length', 'Angle', 'Zone', 'PassEndY']","[91, 212, 35, 37, 216]",True,404281.0,36.855000000000004,10.948000000000002,,,,,,,,,,2.0,Zé Carlos,False,Boavista,Gil Vicente
,,2.0,47.0,,36.855000000000004,10.948000000000002,,,Carry,,,,,334129.0,37.589999999999996,15.096,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373748861.0,38.0,2.0,50.0,290.0,37.589999999999996,15.096,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 35, 37, 216, 218]",True,334129.0,36.435,37.264,,,,,,,,,,3.0,Lucas Cunha,False,Boavista,Gil Vicente
2373748931.0,39.0,2.0,53.0,290.0,36.435,38.284,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 117, 30, 36, 37, 216, 218]",True,135962.0,41.685,59.84,,,,,,,,,,26.0,Rúben Fernandes,False,Boavista,Gil Vicente
2373749009.0,40.0,2.0,55.0,290.0,41.055,60.588,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 37, 216, 218]",True,322733.0,48.300000000000004,65.41600000000001,,,,,,,,,,31.0,João Talocha,False,Boavista,Gil Vicente
,,2.0,55.0,,48.300000000000004,65.41600000000001,,,Carry,,,,,381594.0,47.565,60.452000000000005,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373749011.0,41.0,2.0,58.0,290.0,47.565,60.452000000000005,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Offensive', 'Length', 'OppositeRelatedEvent', 'Angle', 'PassEndX', 'PassEndY']","[91, 118, 120, 29, 35, 37, 216, 218]",True,381594.0,44.205000000000005,61.404,,,,,,,,,,29.0,Samuel Lino,False,Boavista,Gil Vicente
2373749065.0,39.0,2.0,58.0,122.0,60.27,10.404000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BlockedPass,Successful,"['Zone', 'OppositeRelatedEvent', 'Defensive']","[91, 60]",True,295756.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
2373749085.0,40.0,2.0,59.0,122.0,42.73500000000001,10.132000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,333946.0,,,,,,,,,,,,,,,Boavista,Gil Vicente
