id,eventId,minute,teamId,playerId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,second,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal,cardType,shirtNo,name,progressive,homeTeam,awayTeam
2387377601.0,6.0,0.0,108.0,328016.0,64.68,23.528000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['Zone', 'OppositeRelatedEvent', 'Offensive']","[197, 199]",False,10.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387377611.0,4.0,0.0,5948.0,428999.0,40.32,44.47200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[198, 200]",False,10.0,,,,,,,,,,,,27.0,Antony,,Arouca,Moreirense
2387377623.0,7.0,0.0,108.0,328016.0,65.10000000000001,21.896000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'PassEndY', 'Zone', 'HeadPass', 'Angle']","[91, 119, 117, 30, 139, 205, 36, 37, 217, 218]",True,10.0,73.185,23.12,,,,,,,,,,,,False,Arouca,Moreirense
2387377649.0,8.0,0.0,108.0,318686.0,72.55499999999999,20.740000000000002,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 35, 38, 216, 218]",True,11.0,65.52,15.028000000000002,,,,,,,,,,,,False,Arouca,Moreirense
2387377715.0,10.0,0.0,108.0,122089.0,66.045,9.520000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'Length', 'PassEndY', 'PassEndX', 'StandingSave']","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,14.0,70.875,3.128,,,,,,,,,,,,False,Arouca,Moreirense
2387377723.0,11.0,0.0,108.0,318686.0,69.825,3.808,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Chipped', 'Length']","[91, 120, 29, 124, 36, 37, 217, 218]",True,17.0,87.99,21.216,,,,,,,,,,,,True,Arouca,Moreirense
2387377709.0,5.0,0.0,5948.0,316658.0,13.86,39.1,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Length', 'Zone', 'PassEndX', 'HeadPass', 'Angle', 'PassEndY']","[91, 118, 120, 29, 139, 36, 37, 215, 218]",True,18.0,21.315,53.788,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Moreirense
2387415409.0,290.0,0.0,108.0,122089.0,81.27000000000001,16.728,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",TakeOn,Unsuccessful,"['Offensive', 'Zone', 'StandingSave', 'OppositeRelatedEvent']","[91, 53]",True,21.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387377739.0,6.0,0.0,5948.0,36712.0,23.730000000000004,51.272000000000006,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Tackle,Successful,"['OppositeRelatedEvent', 'Zone', 'StandingSave', 'Defensive']","[91, 143]",True,21.0,,,,,,,,,,,,5.0,David Simão,,Arouca,Moreirense
2387377767.0,7.0,0.0,5948.0,416502.0,22.680000000000003,56.440000000000005,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,22.0,,,,,,,,,,,,6.0,Mateus Quaresma,,Arouca,Moreirense
2387377799.0,8.0,0.0,5948.0,416502.0,22.680000000000003,57.05200000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndY', 'StandingSave', 'Zone', 'Length', 'Angle', 'PassEndX']","[91, 118, 120, 29, 36, 38, 215, 218]",True,23.0,23.94,54.264,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
2387415617.0,291.0,0.0,108.0,318686.0,81.27000000000001,16.592,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,24.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387377839.0,10.0,0.0,5948.0,401804.0,19.32,48.144,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'Zone', 'Angle', 'PassEndY', 'StandingSave', 'Longball', 'Length']","[91, 120, 128, 36, 37, 216, 218]",True,25.0,54.705000000000005,68.0,,,,,,,,,,44.0,Nino Galovic,True,Arouca,Moreirense
2387377907.0,13.0,0.0,108.0,328016.0,50.19,0.0,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'ThrowIn', 'Angle', 'Zone', 'PassEndX', 'PassEndY']","[91, 212, 35, 37, 216]",True,34.0,38.115,5.644000000000001,,,,,,,,,,,,False,Arouca,Moreirense
2387377945.0,14.0,0.0,108.0,322792.0,40.32,10.540000000000001,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Longball', 'Zone']","[91, 117, 127, 35, 37, 216, 218]",True,37.0,35.910000000000004,43.656000000000006,,,,,,,,,,,,False,Arouca,Moreirense
2387377997.0,15.0,0.0,108.0,342769.0,37.800000000000004,46.172000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsidePass,Successful,"['PassEndX', 'PlayerCaughtOffside', 'StandingSave', 'PassEndY', 'Zone', 'Longball']","[91, 217]",True,42.0,81.79500000000002,56.848,,,,,,,,,,,,,Arouca,Moreirense
2387378007.0,12.0,0.0,5948.0,326486.0,37.589999999999996,23.256000000000004,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideProvoked,Successful,[],[62],False,42.0,,,,,,,,,,,,13.0,João Basso,,Arouca,Moreirense
2387388997.0,11015.0,0.0,108.0,135347.0,81.79500000000002,56.848,0.0,"{'value': 1, 'displayName': 'FirstHalf'}",OffsideGiven,Unsuccessful,[],[61],False,,,,,,,,,,,,,,,,Arouca,Moreirense
2387378223.0,13.0,1.0,5948.0,326486.0,32.655,15.844000000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['FreekickTaken', 'Length', 'StandingSave', 'PassEndX', 'IndirectFreekickTaken', 'Angle', 'Zone', 'PassEndY']","[91, 117, 30, 132, 36, 37, 216, 218]",True,6.0,36.54,22.916000000000004,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387378255.0,14.0,1.0,5948.0,316658.0,35.805,22.848000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'PassEndY', 'Zone', 'StandingSave', 'Angle']","[91, 117, 30, 35, 38, 215, 218]",True,8.0,33.81,16.388,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Moreirense
2387378307.0,15.0,1.0,5948.0,326486.0,34.230000000000004,16.728,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'PassEndX', 'StandingSave']","[91, 117, 30, 35, 37, 215, 218]",True,11.0,32.550000000000004,46.784,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,1.0,,401804.0,32.550000000000004,46.784,,,Carry,,,,,11.0,34.964999999999996,47.940000000000005,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387378331.0,16.0,1.0,5948.0,401804.0,34.964999999999996,47.940000000000005,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'StandingSave', 'Angle', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,14.0,43.050000000000004,64.804,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387378369.0,17.0,1.0,5948.0,416502.0,43.050000000000004,64.804,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length', 'PassEndY']","[91, 117, 30, 35, 38, 215, 218]",True,16.0,32.655,55.624,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
,,1.0,,401804.0,32.655,55.624,,,Carry,,,,,16.0,33.81,50.79600000000001,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387378451.0,18.0,1.0,5948.0,401804.0,33.81,50.79600000000001,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndX', 'Zone', 'PassEndY', 'Angle', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,19.0,35.385000000000005,29.240000000000002,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
,,1.0,,326486.0,35.385000000000005,29.240000000000002,,,Carry,,,,,19.0,38.64,19.584000000000003,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387378505.0,19.0,1.0,5948.0,326486.0,38.64,19.584000000000003,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'Length', 'PassEndY', 'PassEndX', 'Angle', 'StandingSave']","[91, 117, 30, 37, 216, 218]",True,25.0,38.64,38.48800000000001,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,1.0,,401804.0,38.64,38.48800000000001,,,Carry,,,,,25.0,37.800000000000004,42.228,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387378551.0,20.0,1.0,5948.0,401804.0,37.800000000000004,42.228,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'StandingSave', 'PassEndY', 'Angle', 'PassEndX', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,27.0,54.18000000000001,66.504,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
,,1.0,,416502.0,54.18000000000001,66.504,,,Carry,,,,,27.0,45.675000000000004,62.628,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
2387378593.0,21.0,1.0,5948.0,416502.0,45.675000000000004,62.628,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'Length', 'PassEndX', 'Zone', 'Angle', 'PassEndY']","[91, 117, 30, 35, 38, 216, 218]",True,32.0,35.175000000000004,51.61200000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
,,1.0,,401804.0,35.175000000000004,51.61200000000001,,,Carry,,,,,32.0,34.44,49.844,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387378619.0,22.0,1.0,5948.0,401804.0,34.44,49.844,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['StandingSave', 'PassEndX', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,35.0,34.964999999999996,30.328000000000003,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
,,1.0,,326486.0,34.964999999999996,30.328000000000003,,,Carry,,,,,35.0,36.330000000000005,25.16,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387378639.0,23.0,1.0,5948.0,326486.0,36.330000000000005,25.16,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 117, 30, 36, 38, 216, 218]",True,38.0,46.410000000000004,7.208,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,1.0,,416503.0,46.410000000000004,7.208,,,Carry,,,,,38.0,46.830000000000005,4.42,,,,,,,,,,72.0,Thales,False,Arouca,Moreirense
2387378669.0,24.0,1.0,5948.0,416503.0,46.830000000000005,4.42,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'Length', 'StandingSave', 'PassEndX', 'Angle']","[91, 119, 117, 30, 36, 38, 216, 218]",True,39.0,61.11000000000001,3.128,,,,,,,,,,72.0,Thales,False,Arouca,Moreirense
2387378691.0,25.0,1.0,5948.0,298402.0,61.11000000000001,3.128,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,41.0,66.78,5.236000000000001,,,,,,,,,,10.0,André Bukia,False,Arouca,Moreirense
,,1.0,,416503.0,66.78,5.236000000000001,,,Carry,,,,,41.0,68.25,2.9920000000000004,,,,,,,,,,72.0,Thales,False,Arouca,Moreirense
2387378695.0,26.0,1.0,5948.0,416503.0,68.25,2.9920000000000004,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,43.0,,,,,,,,,,,,72.0,Thales,,Arouca,Moreirense
2387378907.0,17.0,1.0,108.0,392742.0,41.685,68.0,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'ThrowIn', 'Angle', 'Zone', 'PassEndY']","[91, 212, 36, 38, 216]",True,56.0,49.56,63.17200000000001,,,,,,,,,,,,False,Arouca,Moreirense
2387378909.0,18.0,1.0,108.0,135347.0,50.295,62.424,1.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Successful,"['StandingSave', 'Zone']",[91],True,59.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387378905.0,28.0,2.0,5948.0,326486.0,41.265,13.804000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['PassEndX', 'HeadPass', 'Angle', 'Length', 'Zone', 'PassEndY']","[91, 118, 120, 29, 139, 36, 38, 216, 218]",True,0.0,45.78,11.764000000000001,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387378925.0,19.0,2.0,108.0,135347.0,61.11000000000001,60.724000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,1.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387378933.0,29.0,2.0,5948.0,316658.0,43.68000000000001,14.824000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,2.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Arouca,Moreirense
,,2.0,,316658.0,43.68000000000001,14.824000000000002,,,Carry,,,,,2.0,40.53,16.524,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Moreirense
2387378995.0,30.0,2.0,5948.0,316658.0,40.53,16.524,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Successful,"['Zone', 'Foul', 'OppositeRelatedEvent', 'Offensive']","[91, 63]",True,4.0,,,,,,,,,,,,18.0,Eboue Kouassi,,Arouca,Moreirense
2387378987.0,20.0,2.0,108.0,135347.0,64.47,51.476000000000006,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Foul,Unsuccessful,"['OppositeRelatedEvent', 'StandingSave', 'Zone', 'Foul', 'Defensive']",[64],False,4.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387379099.0,31.0,2.0,5948.0,316658.0,44.415,15.436,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'PassEndY', 'StandingSave', 'Length', 'PassEndX', 'FreekickTaken']","[91, 117, 30, 132, 35, 37, 216, 218]",True,13.0,38.43,34.068000000000005,,,,,,,,,,18.0,Eboue Kouassi,False,Arouca,Moreirense
,,2.0,,36712.0,38.43,34.068000000000005,,,Carry,,,,,13.0,36.330000000000005,40.664,,,,,,,,,,5.0,David Simão,False,Arouca,Moreirense
2387379107.0,32.0,2.0,5948.0,36712.0,36.330000000000005,40.664,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'StandingSave', 'Length', 'PassEndY', 'PassEndX', 'Zone', 'Chipped']","[91, 118, 120, 29, 124, 36, 38, 216, 218]",True,17.0,43.260000000000005,39.984,,,,,,,,,,5.0,David Simão,False,Arouca,Moreirense
2387379115.0,21.0,2.0,108.0,363792.0,59.43000000000001,28.628000000000004,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Interception,Successful,"['Zone', 'StandingSave']","[91, 101, 56]",True,17.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387379201.0,33.0,2.0,5948.0,291654.0,23.31,39.78,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Angle', 'StandingSave', 'PassEndY', 'Length', 'Zone']","[91, 117, 30, 36, 38, 215, 218]",True,23.0,28.980000000000004,16.796,,,,,,,,,,1.0,Victor Braga,False,Arouca,Moreirense
,,2.0,,326486.0,28.980000000000004,16.796,,,Carry,,,,,23.0,30.975,15.912,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379243.0,34.0,2.0,5948.0,326486.0,30.975,15.912,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Zone', 'PassEndY', 'PassEndX', 'Length', 'StandingSave', 'Angle']","[91, 117, 30, 36, 37, 216, 218]",True,26.0,40.635000000000005,16.32,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379263.0,35.0,2.0,5948.0,243573.0,40.95,16.32,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'StandingSave', 'Zone', 'Angle', 'PassEndX']","[91, 117, 30, 35, 37, 215, 218]",True,27.0,33.495,16.388,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Moreirense
,,2.0,,326486.0,33.495,16.388,,,Carry,,,,,27.0,35.910000000000004,29.852,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379301.0,36.0,2.0,5948.0,326486.0,35.910000000000004,29.852,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'StandingSave', 'PassEndX', 'Zone', 'PassEndY', 'Length']","[91, 117, 30, 36, 37, 216, 218]",True,31.0,38.325,50.592000000000006,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,2.0,,401804.0,38.325,50.592000000000006,,,Carry,,,,,31.0,45.78,53.17600000000001,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387379341.0,37.0,2.0,5948.0,401804.0,45.78,53.17600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'Angle', 'PassEndX', 'PassEndY', 'StandingSave', 'Zone']","[91, 119, 117, 30, 36, 37, 216, 218]",True,36.0,64.575,66.096,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
,,2.0,,416502.0,64.575,66.096,,,Carry,,,,,36.0,63.42,62.968,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
2387379373.0,38.0,2.0,5948.0,416502.0,63.42,62.968,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'Length', 'Angle', 'StandingSave', 'Zone', 'PassEndX']","[91, 117, 30, 35, 38, 216, 218]",True,40.0,43.365,44.47200000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
,,2.0,,326486.0,43.365,44.47200000000001,,,Carry,,,,,40.0,48.510000000000005,44.88,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379393.0,39.0,2.0,5948.0,326486.0,48.510000000000005,44.88,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['StandingSave', 'Angle', 'PassEndX', 'PassEndY', 'Length', 'Zone']","[91, 120, 29, 36, 37, 216, 218]",True,43.0,64.575,63.376000000000005,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379415.0,22.0,2.0,108.0,318686.0,42.105000000000004,5.984000000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallTouch,Unsuccessful,"['StandingSave', 'Zone']","[91, 69]",True,44.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387379465.0,41.0,2.0,5948.0,428999.0,53.025000000000006,63.17200000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'Length', 'Zone', 'StandingSave', 'PassEndY', 'Angle']","[91, 117, 30, 35, 38, 216, 218]",True,48.0,41.37,49.980000000000004,,,,,,,,,,27.0,Antony,False,Arouca,Moreirense
,,2.0,,326486.0,41.37,49.980000000000004,,,Carry,,,,,48.0,41.265,36.856,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
2387379491.0,42.0,2.0,5948.0,326486.0,41.265,36.856,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'PassEndY', 'Angle', 'Zone', 'Length', 'StandingSave']","[91, 117, 30, 36, 38, 216, 218]",True,51.0,44.1,16.32,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,2.0,,243573.0,44.1,16.32,,,Carry,,,,,51.0,43.365,13.464000000000002,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Moreirense
2387379525.0,43.0,2.0,5948.0,243573.0,43.365,13.464000000000002,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Length', 'PassEndY', 'Angle', 'Zone', 'StandingSave', 'PassEndX']","[91, 117, 30, 35, 37, 216, 218]",True,53.0,38.43,32.368,,,,,,,,,,20.0,Pedro Moreira,False,Arouca,Moreirense
2387379595.0,44.0,2.0,5948.0,326486.0,38.43,32.368,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndX', 'StandingSave', 'Length', 'PassEndY', 'Angle', 'Zone']","[91, 117, 30, 36, 37, 216, 218]",True,56.0,44.205000000000005,54.33200000000001,,,,,,,,,,13.0,João Basso,False,Arouca,Moreirense
,,2.0,,401804.0,44.205000000000005,54.33200000000001,,,Carry,,,,,56.0,46.410000000000004,56.57600000000001,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387379633.0,45.0,2.0,5948.0,401804.0,46.410000000000004,56.57600000000001,2.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['PassEndY', 'StandingSave', 'PassEndX', 'Angle', 'Zone', 'Length']","[91, 119, 117, 30, 36, 37, 216, 218]",True,59.0,61.425000000000004,65.212,,,,,,,,,,44.0,Nino Galovic,False,Arouca,Moreirense
2387379645.0,46.0,3.0,5948.0,416502.0,61.425000000000004,65.212,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Zone', 'Angle', 'Length', 'PassEndX', 'PassEndY', 'StandingSave', 'Chipped']","[91, 120, 29, 124, 36, 38, 216, 218]",True,0.0,65.415,55.35200000000001,,,,,,,,,,6.0,Mateus Quaresma,False,Arouca,Moreirense
2387379647.0,23.0,3.0,108.0,322792.0,41.580000000000005,18.088,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Successful,"['OppositeRelatedEvent', 'Zone', 'Defensive']","[197, 200]",False,2.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387379671.0,47.0,3.0,5948.0,351703.0,63.42,49.912000000000006,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Aerial,Unsuccessful,"['Zone', 'Offensive', 'OppositeRelatedEvent']","[198, 199]",False,2.0,,,,,,,,,,,,7.0,André Silva,,Arouca,Moreirense
2387379713.0,24.0,3.0,108.0,322792.0,39.9,18.224,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Successful,"['Angle', 'Zone', 'HeadPass', 'PassEndY', 'Length', 'PassEndX']","[91, 117, 30, 139, 35, 38, 216, 218]",True,2.0,38.43,16.728,,,,,,,,,,,,False,Arouca,Moreirense
2387379725.0,25.0,3.0,108.0,328016.0,40.11000000000001,16.592,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",BallRecovery,Successful,[],[93],False,4.0,,,,,,,,,,,,,,,Arouca,Moreirense
2387379737.0,26.0,3.0,108.0,328016.0,40.11000000000001,16.592,3.0,"{'value': 1, 'displayName': 'FirstHalf'}",Pass,Unsuccessful,"['Angle', 'Zone', 'Length', 'PassEndY', 'Longball', 'StandingSave', 'PassEndX']","[91, 120, 128, 36, 38, 217, 218]",True,4.0,91.245,15.028000000000002,,,,,,,,,,,,True,Arouca,Moreirense
