id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,firstName,lastName,teamColor,name,homeTeam,awayTeam,round,shortName
2442871059,AttemptSaved,9773,619506,Mehdi Taremi,90.4000015258789,33.00875058174133,24,,True,True,95.2543859636,33.61875,34.7625,1.2199999940000001,0.1300911009311676,,RightFoot,ThrowInSetPiece,FirstHalf,False,"{'x': 0.7982804232804226, 'y': 0.32275132116402117, 'zoomRatio': 1}",Mehdi,Taremi,#005898,FC Porto,FC Porto,Maritimo,1,
2442875637,Miss,9773,850356,Pepe,80.57039178733112,41.830313382148745,31,,False,False,,,30.05190476,4.0980689704,0.031200915575027466,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.652463952718886, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",,Pepe,#005898,FC Porto,FC Porto,Maritimo,1,
2442876541,AttemptSaved,10212,579808,Joel Tagueu,97.2807032260393,33.92375116348266,33,,False,True,104.051724138,32.474999999999994,33.31375,0.40452631380000004,0.20924314856529236,0.2185,Header,RegularPlay,FirstHalf,False,"{'x': 1.1815476190476193, 'y': 0.10701754333333334, 'zoomRatio': 1}",Joel,Tagueu,#003010,Maritimo,FC Porto,Maritimo,1,
2442876561,Miss,10212,579808,Joel Tagueu,101.11207041275414,31.255001163482664,33,,False,False,,,27.53047619,3.7417931072000004,0.6458032727241516,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 2, 'y': 0.5783722600133689, 'zoomRatio': 0.5842779331234892}",Joel,Tagueu,#003010,Maritimo,FC Porto,Maritimo,1,
2442882315,Goal,9773,1098096,Evanilson,96.1228040718214,30.64499883651733,40,,False,True,,,35.90625,0.4879999976,0.26661986112594604,0.7026,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.49570105820105825, 'y': 0.12910052846560846, 'zoomRatio': 1}",,Evanilson,#005898,FC Porto,FC Porto,Maritimo,1,
2442884001,AttemptSaved,9773,817724,Danny Loader,98.5350847743214,45.402039281587136,42,,False,True,102.629310345,39.124761905999996,32.551249999999996,0.160526315,0.26216867566108704,0.4594,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3832671957671967, 'y': 0.042467279100529096, 'zoomRatio': 1}",Danny,Loader,#005898,FC Porto,FC Porto,Maritimo,1,
2442884031,Goal,9773,619506,Mehdi Taremi,99.01754091482141,37.659999418258664,42,,False,True,,,31.559999999999995,0.28252631440000003,0.41682785749435425,0.9364,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.6455026455026467, 'y': 0.07474241121693122, 'zoomRatio': 1}",Mehdi,Taremi,#005898,FC Porto,FC Porto,Maritimo,1,
2442901277,Miss,9773,1098096,Evanilson,93.5,30.256,47,,False,False,,,39.208809525,0.6228421022,0.4048107862472534,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.11957475104640154, 'zoomRatio': 0.725693650700349}",,Evanilson,#005898,FC Porto,FC Porto,Maritimo,1,
2442905679,AttemptSaved,9773,619506,Mehdi Taremi,96.1228040718214,43.93070277037427,53,,False,True,102.9137931036,36.8975,31.865,0.20547368320000003,0.06536939740180969,0.2825,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.5648148148148162, 'y': 0.05435811724867726, 'zoomRatio': 1}",Mehdi,Taremi,#005898,FC Porto,FC Porto,Maritimo,1,
2442905705,Miss,9773,1098096,Evanilson,97.9561388780607,37.20250058174133,53,,False,False,102.25000000019999,38.200238096999996,38.200238096999996,1.2199999940000001,0.19622334837913513,,LeftFoot,SetPiece,SecondHalf,False,"{'x': 0, 'y': 0.2904597229550821, 'zoomRatio': 0.8999489821064788}",,Evanilson,#005898,FC Porto,FC Porto,Maritimo,1,
2442906561,Miss,10212,819916,André Vidigal,78.09271672953443,50.79694160451287,55,,False,False,,,21.897324844499998,5.0626206976,0.02633574604988098,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.41830592266200883, 'zoomRatio': 0.3123276425610909}",André,Vidigal,#003010,Maritimo,FC Porto,Maritimo,1,
2442908179,Miss,9773,817724,Danny Loader,83.27329753426886,34.07624883651734,57,,False,False,,,27.782619046999997,4.341379316,0.09568765759468079,,RightFoot,FastBreak,SecondHalf,False,"{'x': 1.9699021255415157, 'y': 0.6772486772486772, 'zoomRatio': 0.5896743439499079}",Danny,Loader,#005898,FC Porto,FC Porto,Maritimo,1,
2442912143,Miss,10212,948704,Miguel Sousa,91.5,29.463570785767555,66,,False,False,,,29.631666665,0.44305262940000006,0.08298426866531372,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.1014237228304373, 'zoomRatio': 0.8653185803642427}",Miguel,Sousa,#003010,Maritimo,FC Porto,Maritimo,1,
2442912789,AttemptSaved,9773,776972,Wenderson Galeno,82.4849514568,44.98165818487426,68,,True,True,88.7,42.7553125,35.9825,1.2199999940000001,0.022101789712905884,,RightFoot,IndividualPlay,SecondHalf,False,"{'x': 0.47552910052910013, 'y': 0.32275132116402117, 'zoomRatio': 1}",Wenderson,Galeno,#005898,FC Porto,FC Porto,Maritimo,1,
2442912799,Goal,9773,80497,Ivan Marcano,96.3157909450393,34.53375058174134,68,,False,True,,,31.026249999999997,0.6934736808,0.21910089254379272,0.6872,Header,ThrowInSetPiece,SecondHalf,False,"{'x': 1.7867063492063497, 'y': 0.18345864571428572, 'zoomRatio': 1}",Ivan,Marcano,#005898,FC Porto,FC Porto,Maritimo,1,
2442914949,AttemptSaved,9773,776972,Wenderson Galeno,93.80000305175781,45.68229512787427,74,,True,True,96.1228070165,43.3701910778,34.7625,1.2199999940000001,0.14431056380271912,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7982804232804226, 'y': 0.32275132116402117, 'zoomRatio': 1}",Wenderson,Galeno,#005898,FC Porto,FC Porto,Maritimo,1,
2442914985,Miss,9773,1079056,Zaidu Sanusi,87.10440848824823,49.6759235648,74,,False,False,91.8,33.31375,1.6398104275,0.7127368386,0.022921830415725708,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.022025113202850038, 'zoomRatio': 0.11681019332508114}",Zaidu,Sanusi,#005898,FC Porto,FC Porto,Maritimo,1,
2442915621,Miss,9773,463284,Marko Grujic,98.92105115906071,38.53642921423244,75,,False,False,,,32.6275,5.1842758704000005,0.1073853075504303,,LeftFoot,IndividualPlay,SecondHalf,False,"{'x': 1.179296749008091, 'y': 0.6772486772486772, 'zoomRatio': 0.4938008825140857}",Marko,Grujic,#005898,FC Porto,FC Porto,Maritimo,1,
2442916137,Goal,9773,640123,Antonio Martinez,97.2807032260393,33.313748836517334,76,,False,True,,,36.745000000000005,0.7319999964,0.21939808130264282,0.6724,Header,RegularPlay,SecondHalf,False,"{'x': 0.2738095238095226, 'y': 0.19365079269841268, 'zoomRatio': 1}",Antonio,Martinez,#005898,FC Porto,FC Porto,Maritimo,1,
2442919175,Miss,9773,1080520,Goncalo Borges,96.9912265970607,20.7763057357,83,,False,False,,,28.539047618000005,1.5153684136,0.05760648846626282,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.277491599925839, 'zoomRatio': 0.6921869548724447}",Goncalo,Borges,#005898,FC Porto,FC Porto,Maritimo,1,
2442920081,Miss,10212,1075457,Jesus Ramirez,93.0999984741211,33.46624941825866,84,,False,False,,,44.0708280208,2.4078947250000002,0.04974257946014404,,Header,SetPiece,SecondHalf,False,"{'x': 0, 'y': 0.239096002833809, 'zoomRatio': 0.37534153022898376}",Jesus,Ramirez,#003010,Maritimo,FC Porto,Maritimo,1,
2442921463,Goal,10212,267368,Claudio Winck,101.49138220450827,35.06750116348267,88,,False,True,,,32.70374999999999,1.0979999946,0.5259453654289246,0.9204,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.3429232804232825, 'y': 0.29047618904761907, 'zoomRatio': 1}",Claudio,Winck,#003010,Maritimo,FC Porto,Maritimo,1,
2442923235,AttemptSaved,9773,816223,Stephen Eustaquio,79.33154996226887,37.05,90,2.0,True,True,88.28529411759999,36.21125,34.38125,1.2199999940000001,0.05699700117111206,,RightFoot,FreeKick,SecondHalf,False,"{'x': 0.8991402116402113, 'y': 0.32275132116402117, 'zoomRatio': 1}",Stephen,Eustaquio,#005898,FC Porto,FC Porto,Maritimo,1,
2442923509,Miss,9773,1106898,Gabriel Veron,78.99369104006556,36.97375116348267,90,2.0,False,False,,,32.6275,4.5846896616,0.0595666766166687,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2027451971960559, 'y': 0.6772486772486772, 'zoomRatio': 0.5583802152284811}",Gabriel,Veron,#005898,FC Porto,FC Porto,Maritimo,1,
2443374317,Miss,1567,265799,Anderson Carvalho,80.11990463206556,25.30249911785126,4,,False,False,,,30.22,5.1842758704000005,0.012178868055343628,,RightFoot,FromCorner,FirstHalf,False,"{'x': 1.4938008825140858, 'y': 0.6772486772486772, 'zoomRatio': 0.4938008825140857}",Anderson,Carvalho,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443378251,AttemptSaved,212821,-1,Leonardo Lelo,94.0,34.0,10,,False,True,103.9568965518,33.695,30.95,0.0834736838,0.7884,0.9951,LeftFoot,Penalty,FirstHalf,False,"{'x': 1.806878306878306, 'y': 0.02208298513227513, 'zoomRatio': 1}",Leonardo,Lelo,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443379505,Miss,1567,215823,Pierre Sagna,73.36262308006556,19.304967888128218,11,,False,False,,,43.720509549300004,0.44305262940000006,0.01163211464881897,,RightFoot,RegularPlay,FirstHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.04557915684902602, 'zoomRatio': 0.38886850332575484}",Pierre,Sagna,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443385969,AttemptSaved,1567,802134,Kyosuke Tagawa,76.40339634153443,26.69,19,,False,True,103.577586207,34.68625,31.026249999999997,0.160526315,0.016410350799560547,0.2851,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.7867063492063497, 'y': 0.042467279100529096, 'zoomRatio': 1}",Kyosuke,Tagawa,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443389865,AttemptSaved,1567,522771,Paulo Henrique,73.4752427208,21.406878717128215,27,,True,True,85.9235294112,26.111875,35.0675,1.2199999940000001,0.02374953031539917,,LeftFoot,FreeKick,FirstHalf,False,"{'x': 0.7175925925925919, 'y': 0.32275132116402117, 'zoomRatio': 1}",Paulo,Henrique,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443390301,Miss,212821,1077665,Lucas Soares,78.31796460333112,35.677500581741334,28,,False,False,,,37.756,6.270482770400001,0.013219833374023438,,LeftFoot,FromCorner,FirstHalf,False,"{'x': 0.5943301138225178, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",Lucas,Soares,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443392297,Post,212821,211118,Rafael Martins,94.0,40.049285714999996,33,,False,False,,,30.267999999999997,0.3659999982,0.027437448501586914,,Header,SetPiece,FirstHalf,False,"{'x': 1.987301587301587, 'y': 0.09682539634920634, 'zoomRatio': 1}",Rafael,Martins,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443392311,AttemptSaved,212821,102626,Vasco Fernandes,100.25862069,24.489680999056432,33,,False,True,104.051724138,30.72125,31.331249999999997,0.28252631440000003,0.15826275944709778,0.1658,RightFoot,SetPiece,FirstHalf,False,"{'x': 1.7060185185185193, 'y': 0.07474241121693122, 'zoomRatio': 1}",Vasco,Fernandes,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443392403,Miss,212821,304615,Angelo Neto,84.06165220406557,32.55124883651733,33,,False,False,,,48.695031844599995,1.3355789408,0.0421806275844574,,RightFoot,SetPiece,FirstHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.09088642712201997, 'zoomRatio': 0.2572297930330136}",Angelo,Neto,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443396449,AttemptSaved,1567,646517,Allano,99.59483048050826,26.16968661785126,41,,True,True,103.2931034484,32.9325,36.135000000000005,1.2199999940000001,0.1269073188304901,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.4351851851851839, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Allano,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443397711,AttemptSaved,1567,1195451,Ricardinho,93.30000305175781,49.816048815225734,43,,False,True,104.3362068966,35.0675,36.97375,0.3659999982,0.03643086552619934,0.1727,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.21329365079365015, 'y': 0.09682539634920634, 'zoomRatio': 1}",,Ricardinho,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443397839,AttemptSaved,1567,265799,Anderson Carvalho,81.24611822406555,33.46624941825866,43,,True,True,93.2,32.3225,31.1025,1.2199999940000001,0.02870941162109375,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.7665343915343916, 'y': 0.32275132116402117, 'zoomRatio': 1}",Anderson,Carvalho,#E10126,Santa Clara,Santa Clara,Casa Pia,1,
2443398891,Miss,212821,1077665,Lucas Soares,82.03446430153443,22.668026016343568,45,0.0,False,False,,,32.24625,6.270482770400001,0.027138590812683105,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1894152190851326, 'y': 0.6772486772486772, 'zoomRatio': 0.4082620260252617}",Lucas,Soares,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443399683,Miss,212821,-1,Saviour Godwin,93.5,52.968915058725734,45,1.0,False,False,,,33.695,5.5492413888000005,0.023432403802871704,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.0372232584759689, 'y': 0.6772486772486772, 'zoomRatio': 0.46132431816118724}",Saviour,Godwin,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443425577,AttemptSaved,212821,1290479,Clayton,81.13349858333113,32.62750058174133,70,,True,True,87.7485294116,32.779999999999994,33.161249999999995,1.2199999940000001,0.04271426796913147,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.2218915343915355, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Clayton,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443426023,Miss,212821,-1,Nermin Zolotic,93.5,37.35500116348267,70,,False,False,,,48.695031844599995,0.8925263114,0.027696460485458374,,Header,FromCorner,SecondHalf,False,"{'x': -2.220446049250313e-16, 'y': 0.06073660274019604, 'zoomRatio': 0.2572297930330136}",Nermin,Zolotic,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443447647,AttemptSaved,212821,1080682,Diogo Pinto,88.28529739375176,43.650446924087134,90,2.0,False,True,102.9137931036,35.3725,34.915000000000006,0.0385263156,0.038859665393829346,0.0558,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.7579365079365064, 'y': 0.010192146984126984, 'zoomRatio': 1}",Diogo,Pinto,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443449567,Miss,212821,1290479,Clayton,98.3421052628,42.119375882148745,90,4.0,False,False,,,43.3701910778,0.7127368386,0.07486769556999207,,Header,RegularPlay,SecondHalf,False,"{'x': 0, 'y': 0.07606428008588074, 'zoomRatio': 0.4034069282701858}",,Clayton,#333333,Casa Pia,Santa Clara,Casa Pia,1,
2443477683,Miss,9768,941573,Pedro Porro,76.51601598226887,47.85426858208713,2,,False,False,,,40.46952381,3.9764137976,0.039060115814208984,,RightFoot,FreeKick,FirstHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.6146377870120243, 'zoomRatio': 0.5842779331234892}",Pedro,Porro,#106840,Sporting CP,Braga,Sporting CP,1,
2443483821,Goal,9768,875133,Pedro Goncalves,101.206896552,36.44000058174134,9,,False,True,,,36.21125,1.7850526228,0.6996378302574158,0.9759,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.41501322751322767, 'y': 0.4722361435978836, 'zoomRatio': 1}",Pedro,Goncalves,#106840,Sporting CP,Braga,Sporting CP,1,
2443488495,Goal,10264,696932,Simon Banza,91.0999984741211,30.30400018310547,14,,False,True,,,36.66875,0.2439999988,0.14921241998672485,0.3493,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.29398148148148073, 'y': 0.06455026423280423, 'zoomRatio': 1}",Simon,Banza,#920403,Braga,Braga,Sporting CP,1,
2443490803,AttemptSaved,10264,432591,Ricardo Horta,75.1645631088,41.77249955892563,17,,True,True,87.21176470559999,38.704523811,34.1525,1.2199999940000001,0.02682018280029297,,RightFoot,FreeKick,FirstHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",Ricardo,Horta,#920403,Braga,Braga,Sporting CP,1,
2443492163,Goal,9768,554283,Nuno Santos,86.13823856975176,46.873375792800005,18,,False,True,,,31.941249999999997,1.7465263072000001,0.07142648100852966,0.2951,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.544642857142858, 'y': 0.4620439966137566, 'zoomRatio': 1}",Nuno,Santos,#106840,Sporting CP,Braga,Sporting CP,1,
2443501081,Miss,9768,361377,Paulinho,88.28529739375176,26.57437455892563,29,,False,False,,,44.7014012695,7.000413807199999,0.07726070284843445,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.6541586125876651, 'zoomRatio': 0.3532247698040587}",,Paulinho,#106840,Sporting CP,Braga,Sporting CP,1,
2443503975,AttemptSaved,10264,1215057,Vitor Oliveira,91.0999984741211,37.126248836517334,33,,True,True,103.6724137932,34.38125,34.1525,1.2199999940000001,0.2509220838546753,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9596560846560838, 'y': 0.32275132116402117, 'zoomRatio': 1}",Vitor,Oliveira,#920403,Braga,Braga,Sporting CP,1,
2443506421,Miss,9768,732282,Trincao,87.64117319424822,32.856249999999996,37,,False,False,,,32.24625,3.1335172432,0.16503843665122986,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.3790388804473088, 'y': 0.6772486772486772, 'zoomRatio': 0.8169733246419558}",,Trincao,#106840,Sporting CP,Braga,Sporting CP,1,
2443508241,Miss,9768,875133,Pedro Goncalves,91.19999694824219,42.292812941074374,39,,False,False,,,36.36375,3.4984827616,0.15152934193611145,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.5424169075755485, 'y': 0.6772486772486772, 'zoomRatio': 0.7317457807993334}",Pedro,Goncalves,#106840,Sporting CP,Braga,Sporting CP,1,
2443508981,Miss,10264,432591,Ricardo Horta,91.69999694824219,29.631666665,40,,False,False,,,34.07625,4.8280000072,0.19736775755882263,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 0.9893040158319798, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",Ricardo,Horta,#920403,Braga,Braga,Sporting CP,1,
2443512503,Goal,10264,821312,Sikou Niakaté,93.80000305175781,27.61452252653511,45,1.0,False,True,,,36.821250000000006,0.6934736808,0.014885663986206055,0.2887,Header,SetPiece,FirstHalf,False,"{'x': 0.2536375661375645, 'y': 0.18345864571428572, 'zoomRatio': 1}",Sikou,Niakaté,#920403,Braga,Braga,Sporting CP,1,
2443522557,AttemptSaved,9768,941573,Pedro Porro,92.0999984741211,20.916433658843566,49,,False,True,103.2931034484,32.09375,34.1525,0.8925263114,0.03955003619194031,0.016,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.9596560846560838, 'y': 0.2361180717989418, 'zoomRatio': 1}",Pedro,Porro,#106840,Sporting CP,Braga,Sporting CP,1,
2443524359,Miss,10264,432591,Ricardo Horta,85.81617647,33.313748836517334,54,,False,False,,,32.6275,5.670896561599999,0.05426037311553955,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.1639112615486595, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",Ricardo,Horta,#920403,Braga,Braga,Sporting CP,1,
2443524551,Miss,10264,1192166,Rodrigo Gomes,101.01724427350827,26.77404633653511,54,,False,False,,,18.1138853523,0.7127368386,0.16283482313156128,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.04486539688313219, 'zoomRatio': 0.23794364347907254}",Rodrigo,Gomes,#920403,Braga,Braga,Sporting CP,1,
2443527137,AttemptSaved,9768,732282,Trincao,86.03087907624823,32.01750116348266,61,,True,True,89.3,32.3225,34.07625,1.2199999940000001,0.06183984875679016,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",,Trincao,#106840,Sporting CP,Braga,Sporting CP,1,
2443528651,AttemptSaved,10264,605507,Andre Horta,94.4824561388,53.038983029374265,66,,False,True,103.6724137932,36.745000000000005,35.448750000000004,0.160526315,0.05118435621261597,0.0632,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.6167328042328032, 'y': 0.042467279100529096, 'zoomRatio': 1}",Andre,Horta,#920403,Braga,Braga,Sporting CP,1,
2443528835,Miss,10264,1192166,Rodrigo Gomes,100.35344682924587,19.445095811271784,66,,False,False,,,23.648917202,0.6228421022,0.039041727781295776,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 2, 'y': 0.06017168583757667, 'zoomRatio': 0.3651791869281887}",Rodrigo,Gomes,#920403,Braga,Braga,Sporting CP,1,
2443529819,Miss,10264,40956,Andre Castro,86.24558987287588,42.986563382148745,69,,False,False,,,45.4020382125,5.305931043199999,0.02750265598297119,,RightFoot,SetPiece,SecondHalf,False,"{'x': 1.1102230246251565e-16, 'y': 0.46534934757393914, 'zoomRatio': 0.33151967477674327}",Andre,Castro,#920403,Braga,Braga,Sporting CP,1,
2443530849,Miss,9768,955529,Matheus Luiz,76.62864421533112,39.545001283464885,72,,False,False,,,30.34,6.027172424800001,0.021439790725708008,,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.4112592081372897, 'y': 0.6772486772486772, 'zoomRatio': 0.42474311660080777}",Matheus,Luiz,#106840,Sporting CP,Braga,Sporting CP,1,
2443531243,AttemptSaved,10264,432591,Ricardo Horta,82.4849514568,35.525000000000006,73,,False,True,103.19827586219999,34.1525,34.07625,0.3659999982,0.03109079599380493,0.0184,RightFoot,RegularPlay,SecondHalf,False,"{'x': 0.9798280423280419, 'y': 0.09682539634920634, 'zoomRatio': 1}",Ricardo,Horta,#920403,Braga,Braga,Sporting CP,1,
2443533713,Miss,10264,191793,Nuno Sequeira,76.06553741933112,31.63625116348266,78,,False,False,,,33.92375,7.600000016000001,0.037087082862854004,,LeftFoot,FreeKick,SecondHalf,False,"{'x': 1.006794764675197, 'y': 0.6772486772486772, 'zoomRatio': 0.3368421045540166}",Nuno,Sequeira,#920403,Braga,Braga,Sporting CP,1,
2443536405,Goal,9768,637744,Marcus Edwards,101.58620834375414,30.220000091552734,83,,False,True,,,37.355000000000004,0.9759999952,0.46699535846710205,0.9917,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.11243386243386144, 'y': 0.2582010569312169, 'zoomRatio': 1}",Marcus,Edwards,#106840,Sporting CP,Braga,Sporting CP,1,
2443539567,Goal,10264,748380,Abel Ruiz,97.2807032260393,40.21738159423244,88,,False,True,,,31.559999999999995,0.20547368320000003,0.1547306478023529,0.9136,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.6455026455026467, 'y': 0.05435811724867726, 'zoomRatio': 1}",Abel,Ruiz,#920403,Braga,Braga,Sporting CP,1,
2443540325,AttemptSaved,9768,611831,Jerry St. Juste,77.86747744806556,33.46624941825866,90,0.0,True,True,79.782038836,33.8475,35.143750000000004,1.2199999940000001,0.018483459949493408,,LeftFoot,RegularPlay,SecondHalf,False,"{'x': 0.6974206349206338, 'y': 0.32275132116402117, 'zoomRatio': 1}",Jerry St.,Juste,#106840,Sporting CP,Braga,Sporting CP,1,St. Juste
2443541725,AttemptSaved,10264,1215057,Vitor Oliveira,97.8596491223,23.999234604412866,90,3.0,False,True,100.5431034486,26.4009375,33.695,0.4879999976,0.19396081566810608,0.1107,RightFoot,RegularPlay,SecondHalf,False,"{'x': 1.0806878306878307, 'y': 0.12910052846560846, 'zoomRatio': 1}",Vitor,Oliveira,#920403,Braga,Braga,Sporting CP,1,
2443542035,Miss,10264,40956,Andre Castro,86.67500327575178,31.63625116348266,90,4.0,False,False,103.6724137932,56.193364922,56.455734590400006,0.3595789456,0.04653683304786682,,RightFoot,FromCorner,SecondHalf,False,"{'x': 0, 'y': 0.016012789256679344, 'zoomRatio': 0.16833116657942593}",Andre,Castro,#920403,Braga,Braga,Sporting CP,1,
2443571445,Miss,7844,919919,Andre,93.5,41.425625441074374,6,,False,False,98.24561403470001,41.772499999999994,45.6122292954,2.0483157794,0.09065699577331543,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0, 'y': 0.17639298426628625, 'zoomRatio': 0.3255188908039723}",,Andre,#181818,Vitoria de Guimaraes,Chaves,Vitoria de Guimaraes,1,
2443575767,AttemptSaved,7844,919919,Andre,94.28947662727859,48.83516137137427,13,,False,True,103.2931034484,36.21125,33.61875,0.6485263126,0.034407466650009155,0.023,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.1008597883597888, 'y': 0.17156780756613757, 'zoomRatio': 1}",,Andre,#181818,Vitoria de Guimaraes,Chaves,Vitoria de Guimaraes,1,
2443580447,AttemptSaved,9774,488140,Joao Teixeira,85.70882516687588,45.54216453201287,20,,True,True,94.09649122639999,40.46952381,32.9325,1.2199999940000001,0.07623639702796936,,RightFoot,FreeKick,FirstHalf,False,"{'x': 1.282407407407408, 'y': 0.32275132116402117, 'zoomRatio': 1}",Joao,Teixeira,#104080,Chaves,Chaves,Vitoria de Guimaraes,1,
2443585305,AttemptSaved,9774,890503,Kevin Pina,79.21893032153443,47.85426858208713,30,,True,True,87.31911764680001,43.650445855,33.2375,1.2199999940000001,0.014886707067489624,,LeftFoot,IndividualPlay,FirstHalf,False,"{'x': 1.2017195767195774, 'y': 0.32275132116402117, 'zoomRatio': 1}",Kevin,Pina,#104080,Chaves,Chaves,Vitoria de Guimaraes,1,
2443586469,Miss,7844,919919,Andre,87.64117319424822,37.768000091552736,31,,False,False,,,37.94809524,3.7417931072000004,0.0853579044342041,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 0.2854115119842511, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",,Andre,#181818,Vitoria de Guimaraes,Chaves,Vitoria de Guimaraes,1,
2443590021,Miss,9774,488140,Joao Teixeira,92.4000015258789,35.83000116348267,37,,False,False,,,33.161249999999995,3.7417931072000004,0.17430317401885986,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.1518101914692445, 'y': 0.6772486772486772, 'zoomRatio': 0.6841639627466359}",Joao,Teixeira,#104080,Chaves,Chaves,Vitoria de Guimaraes,1,
2443590659,AttemptSaved,7844,627599,Ruben Lameiras,87.74853268775178,46.38293207087426,37,,True,True,91.0,44.000764326500004,33.466249999999995,1.2199999940000001,0.06373852491378784,,LeftFoot,RegularPlay,FirstHalf,False,"{'x': 1.141203703703705, 'y': 0.32275132116402117, 'zoomRatio': 1}",Ruben,Lameiras,#181818,Vitoria de Guimaraes,Chaves,Vitoria de Guimaraes,1,
2443593405,Miss,9774,575229,Héctor Hernández,82.25971217533113,30.26799981689453,41,,False,False,,,31.865,4.0980689704,0.023655682802200317,,RightFoot,RegularPlay,FirstHalf,False,"{'x': 1.352831037342155, 'y': 0.6772486772486772, 'zoomRatio': 0.6246844595566009}",Héctor,Hernández,#104080,Chaves,Chaves,Vitoria de Guimaraes,1,
